freq,unit,sex,age,icd10,resid,geo,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 
A,NR,T,Y15-29,F,TOT_RESID,SI,2 ,1 ,1 ,1 ,1 ,2 ,: ,: 
A,NR,T,Y15-29,F,TOT_RESID,SK,1 ,0 ,1 ,4 ,0 ,3 ,: ,: 
A,NR,T,Y15-29,F,TOT_RESID,TR,15 ,13 ,9 ,6 ,13 ,8 ,: ,: 
A,NR,T,Y15-29,F,TOT_RESID,UK,50 ,39 ,41 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,F10,TOT_IN,AT,1 ,0 ,1 ,3 ,1 ,1 ,4 ,0 
A,NR,T,Y15-29,F10,TOT_IN,BE,0 ,2 ,3 ,2 ,2 ,2 ,2 ,: 
A,NR,T,Y15-29,F10,TOT_IN,BG,0 ,0 ,0 ,0 ,0 ,1 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,CH,2 ,0 ,0 ,0 ,0 ,0 ,1 ,: 
A,NR,T,Y15-29,F10,TOT_IN,CY,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,CZ,1 ,0 ,1 ,0 ,0 ,2 ,1 ,1 
A,NR,T,Y15-29,F10,TOT_IN,DE,15 ,16 ,15 ,13 ,16 ,21 ,16 ,: 
A,NR,T,Y15-29,F10,TOT_IN,DK,0 ,0 ,0 ,0 ,0 ,1 ,1 ,: 
A,NR,T,Y15-29,F10,TOT_IN,EE,1 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,EL,0 ,0 ,0 ,0 ,0 ,1 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,ES,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 
A,NR,T,Y15-29,F10,TOT_IN,EU27_2020,68 ,72 ,84 ,87 ,77 ,89 ,: ,: 
A,NR,T,Y15-29,F10,TOT_IN,EU28,76 ,81 ,89 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,F10,TOT_IN,FI,0 ,0 ,1 ,1 ,0 ,1 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,FR,13 ,13 ,14 ,17 ,11 ,11 ,9 ,: 
A,NR,T,Y15-29,F10,TOT_IN,FX,13 ,13 ,13 ,16 ,11 ,10 ,8 ,: 
A,NR,T,Y15-29,F10,TOT_IN,HR,0 ,0 ,0 ,1 ,0 ,0 ,2 ,: 
A,NR,T,Y15-29,F10,TOT_IN,HU,2 ,1 ,1 ,2 ,1 ,0 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,IE,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,IS,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,IT,4 ,1 ,0 ,4 ,1 ,4 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,LI,: ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A,NR,T,Y15-29,F10,TOT_IN,LT,2 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,LU,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,LV,3 ,2 ,1 ,0 ,1 ,4 ,: ,: 
A,NR,T,Y15-29,F10,TOT_IN,MT,0 ,0 ,0 ,0 ,0 ,0 ,1 ,: 
A,NR,T,Y15-29,F10,TOT_IN,NL,2 ,4 ,4 ,2 ,5 ,2 ,6 ,: 
A,NR,T,Y15-29,F10,TOT_IN,NO,0 ,0 ,0 ,0 ,1 ,1 ,: ,: 
A,NR,T,Y15-29,F10,TOT_IN,PL,24 ,33 ,37 ,35 ,37 ,28 ,28 ,: 
A,NR,T,Y15-29,F10,TOT_IN,PT,0 ,0 ,0 ,0 ,0 ,1 ,: ,: 
A,NR,T,Y15-29,F10,TOT_IN,RO,0 ,0 ,4 ,3 ,1 ,2 ,: ,: 
A,NR,T,Y15-29,F10,TOT_IN,RS,1 ,1 ,1 ,1 ,0 ,0 ,1 ,: 
A,NR,T,Y15-29,F10,TOT_IN,SE,0 ,0 ,0 ,0 ,1 ,3 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,SI,0 ,0 ,1 ,0 ,0 ,1 ,0 ,: 
A,NR,T,Y15-29,F10,TOT_IN,SK,0 ,0 ,1 ,2 ,0 ,3 ,1 ,0 
A,NR,T,Y15-29,F10,TOT_IN,TR,0 ,0 ,0 ,0 ,0 ,1 ,2 ,: 
A,NR,T,Y15-29,F10,TOT_IN,UK,8 ,9 ,5 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,AT,0 ,0 ,1 ,2 ,0 ,1 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,BE,0 ,2 ,3 ,2 ,1 ,2 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,BG,0 ,0 ,0 ,0 ,0 ,1 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,CH,2 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,CY,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,CZ,1 ,0 ,1 ,0 ,0 ,1 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,DE,15 ,17 ,15 ,13 ,16 ,21 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,DK,0 ,0 ,0 ,0 ,0 ,1 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,EE,1 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,EL,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,ES,0 ,0 ,0 ,1 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,EU27_2020,66 ,72 ,84 ,85 ,75 ,87 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,EU28,74 ,81 ,89 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,FI,0 ,0 ,1 ,1 ,0 ,1 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,FR,13 ,14 ,14 ,16 ,11 ,11 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,HR,0 ,0 ,0 ,1 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,HU,2 ,1 ,1 ,2 ,1 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,IE,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,IS,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,IT,3 ,0 ,0 ,5 ,1 ,4 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,LI,: ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,LT,2 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,LU,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,LV,3 ,3 ,1 ,0 ,1 ,4 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,MT,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,NL,2 ,2 ,4 ,2 ,5 ,2 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,NO,0 ,0 ,0 ,0 ,1 ,1 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,PL,24 ,33 ,37 ,35 ,37 ,28 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,PT,0 ,0 ,0 ,0 ,0 ,1 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,RO,0 ,0 ,4 ,3 ,1 ,2 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,RS,1 ,1 ,1 ,1 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,SE,0 ,0 ,0 ,0 ,1 ,3 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,SI,0 ,0 ,1 ,0 ,0 ,1 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,SK,0 ,0 ,1 ,2 ,0 ,3 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,TR,0 ,0 ,0 ,0 ,0 ,1 ,: ,: 
A,NR,T,Y15-29,F10,TOT_RESID,UK,8 ,9 ,5 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,AT,2 ,3 ,4 ,0 ,3 ,4 ,5 ,4 
A,NR,T,Y15-29,F_OTH,TOT_IN,BE,13 ,8 ,9 ,2 ,9 ,5 ,9 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,BG,2 ,0 ,1 ,0 ,0 ,1 ,1 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,CH,4 ,6 ,8 ,5 ,5 ,1 ,8 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,CY,0 ,0 ,0 ,0 ,0 ,1 ,0 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,CZ,3 ,2 ,4 ,1 ,2 ,0 ,3 ,4 
A,NR,T,Y15-29,F_OTH,TOT_IN,DE,20 ,37 ,28 ,27 ,39 ,38 ,40 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,DK,2 ,3 ,2 ,4 ,1 ,0 ,4 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,EE,0 ,0 ,0 ,1 ,1 ,0 ,0 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,EL,3 ,4 ,6 ,4 ,3 ,6 ,7 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,ES,2 ,3 ,5 ,3 ,5 ,11 ,8 ,5 
A,NR,T,Y15-29,F_OTH,TOT_IN,EU27_2020,149 ,149 ,159 ,128 ,169 ,185 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,EU28,162 ,161 ,169 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,FI,2 ,6 ,3 ,6 ,8 ,2 ,4 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,FR,33 ,30 ,37 ,35 ,34 ,33 ,32 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,FX,32 ,27 ,33 ,35 ,33 ,31 ,31 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,HR,1 ,0 ,0 ,0 ,0 ,0 ,1 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,HU,23 ,20 ,20 ,15 ,19 ,15 ,16 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,IE,0 ,2 ,0 ,1 ,1 ,2 ,1 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,IS,0 ,1 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,IT,11 ,11 ,13 ,6 ,9 ,15 ,10 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,LI,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A,NR,T,Y15-29,F_OTH,TOT_IN,LT,0 ,1 ,0 ,1 ,0 ,0 ,1 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,LU,1 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,LV,1 ,0 ,1 ,1 ,3 ,2 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,MT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,NL,18 ,14 ,22 ,9 ,22 ,32 ,30 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,NO,0 ,1 ,1 ,1 ,0 ,6 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,PL,5 ,1 ,1 ,5 ,4 ,9 ,10 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,PT,3 ,1 ,2 ,2 ,3 ,3 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,RO,0 ,1 ,0 ,2 ,1 ,2 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,RS,2 ,1 ,1 ,3 ,0 ,3 ,3 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,SE,2 ,2 ,1 ,2 ,2 ,4 ,2 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,SI,1 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,SK,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
A,NR,T,Y15-29,F_OTH,TOT_IN,TR,11 ,12 ,8 ,6 ,12 ,4 ,6 ,: 
A,NR,T,Y15-29,F_OTH,TOT_IN,UK,13 ,12 ,10 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,AT,2 ,3 ,4 ,0 ,3 ,4 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,BE,11 ,8 ,9 ,2 ,9 ,5 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,BG,2 ,0 ,1 ,0 ,0 ,1 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,CH,4 ,5 ,7 ,5 ,4 ,1 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,CY,0 ,0 ,0 ,0 ,0 ,1 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,CZ,3 ,2 ,4 ,1 ,2 ,0 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,DE,20 ,37 ,28 ,27 ,39 ,38 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,DK,2 ,3 ,2 ,4 ,1 ,0 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,EE,0 ,0 ,0 ,1 ,1 ,0 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,EL,3 ,4 ,6 ,4 ,3 ,6 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,ES,2 ,2 ,5 ,3 ,5 ,11 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,EU27_2020,148 ,148 ,158 ,128 ,170 ,182 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,EU28,161 ,162 ,168 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,FI,2 ,6 ,3 ,6 ,8 ,2 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,FR,34 ,29 ,37 ,35 ,35 ,33 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,HR,1 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,HU,23 ,20 ,20 ,15 ,19 ,15 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,IE,0 ,2 ,0 ,1 ,1 ,2 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,IS,0 ,1 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,IT,11 ,12 ,13 ,6 ,9 ,15 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,LI,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,LT,0 ,1 ,0 ,1 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,LU,1 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,LV,1 ,0 ,1 ,1 ,3 ,2 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,MT,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,NL,19 ,15 ,22 ,9 ,22 ,29 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,NO,0 ,1 ,1 ,1 ,0 ,6 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,PL,5 ,1 ,1 ,5 ,4 ,9 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,PT,2 ,0 ,2 ,2 ,3 ,3 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,RO,0 ,1 ,0 ,2 ,1 ,2 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,RS,2 ,1 ,1 ,3 ,0 ,3 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,SE,2 ,2 ,0 ,2 ,2 ,4 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,SI,1 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,SK,1 ,0 ,0 ,1 ,0 ,0 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,TR,11 ,12 ,8 ,6 ,12 ,4 ,: ,: 
A,NR,T,Y15-29,F_OTH,TOT_RESID,UK,13 ,14 ,10 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,AT,590 ,567 ,571 ,575 ,515 ,586 ,627 ,605 
A,NR,T,Y15-29,TOTAL,TOT_IN,BE,790 ,708 ,678 ,704 ,643 ,692 ,681 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,BG,637 ,602 ,581 ,580 ,522 ,676 ,495 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,CH,457 ,457 ,466 ,415 ,463 ,462 ,437 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,CY,44 ,54 ,52 ,51 ,54 ,54 ,68 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,CZ,764 ,744 ,774 ,769 ,653 ,649 ,737 ,653 
A,NR,T,Y15-29,TOTAL,TOT_IN,DE,4467 ,4248 ,4280 ,4052 ,3906 ,3980 ,4184 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,DK,333 ,315 ,285 ,308 ,328 ,304 ,299 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,EE,165 ,132 ,102 ,109 ,82 ,118 ,106 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,EL,657 ,626 ,597 ,608 ,571 ,606 ,638 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,ES,1723 ,1825 ,1865 ,1747 ,1811 ,1941 ,2004 ,1997 
A,NR,T,Y15-29,TOTAL,TOT_IN,EU27_2020,28163 ,27751 ,27334 ,26716 ,25876 ,26867 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,EU28,32566 ,32077 ,31882 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,FI,461 ,499 ,459 ,528 ,535 ,444 ,467 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,FR,4496 ,4367 ,4315 ,4334 ,4198 ,4316 ,4569 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,FX,4209 ,4095 ,4072 ,4073 ,3925 ,4007 ,4275 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,HR,298 ,302 ,288 ,297 ,290 ,290 ,299 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,HU,677 ,647 ,689 ,640 ,688 ,801 ,634 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,IE,308 ,275 ,285 ,273 ,287 ,326 ,310 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,IS,31 ,26 ,26 ,24 ,23 ,30 ,21 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,IT,2642 ,2694 ,2713 ,2542 ,2307 ,2550 ,2606 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,LI,: c,: c,: c,: c,: c,: c,0 ,: c
A,NR,T,Y15-29,TOTAL,TOT_IN,LT,380 ,355 ,347 ,317 ,282 ,291 ,254 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,LU,30 ,32 ,32 ,37 ,30 ,27 ,35 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,LV,293 ,261 ,213 ,229 ,183 ,193 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,MT,30 ,33 ,34 ,29 ,29 ,23 ,40 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,NL,894 ,895 ,941 ,941 ,913 ,945 ,1022 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,NO,351 ,359 ,343 ,379 ,365 ,320 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,PL,3856 ,3803 ,3787 ,3622 ,3670 ,3684 ,3447 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,PT,533 ,574 ,532 ,533 ,583 ,529 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,RO,1808 ,1804 ,1579 ,1582 ,1550 ,1599 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,RS,539 ,490 ,477 ,474 ,504 ,557 ,500 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,SE,717 ,799 ,785 ,774 ,745 ,686 ,663 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,SI,134 ,119 ,108 ,105 ,94 ,98 ,98 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,SK,436 ,471 ,442 ,430 ,407 ,459 ,382 ,380 
A,NR,T,Y15-29,TOTAL,TOT_IN,TR,9227 ,8978 ,9051 ,8274 ,8770 ,9534 ,9583 ,: 
A,NR,T,Y15-29,TOTAL,TOT_IN,UK,4403 ,4326 ,4548 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,AT,545 ,528 ,529 ,525 ,471 ,538 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,BE,757 ,729 ,655 ,660 ,631 ,665 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,BG,641 ,596 ,577 ,574 ,521 ,659 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,CH,408 ,412 ,424 ,395 ,427 ,425 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,CY,40 ,51 ,45 ,50 ,52 ,53 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,CZ,733 ,713 ,717 ,723 ,628 ,613 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,DE,4448 ,4250 ,4279 ,4042 ,3900 ,3998 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,DK,325 ,310 ,282 ,305 ,331 ,301 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,EE,168 ,130 ,105 ,109 ,85 ,116 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,EL,600 ,585 ,520 ,542 ,524 ,564 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,ES,1643 ,1730 ,1734 ,1657 ,1759 ,1809 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,EU27_2020,27580 ,27194 ,26642 ,26028 ,25415 ,26309 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,EU28,31996 ,31549 ,31199 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,FI,444 ,499 ,455 ,521 ,528 ,441 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,FR,4451 ,4310 ,4276 ,4264 ,4156 ,4258 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,HR,285 ,288 ,273 ,288 ,271 ,262 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,HU,664 ,646 ,674 ,630 ,673 ,794 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,IE,314 ,279 ,297 ,273 ,286 ,335 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,IS,31 ,26 ,29 ,27 ,25 ,31 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,IT,2414 ,2398 ,2479 ,2363 ,2169 ,2421 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,LI,: c,: c,: c,: c,4 ,: c,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,LT,384 ,353 ,345 ,317 ,277 ,284 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,LU,29 ,30 ,26 ,33 ,31 ,24 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,LV,297 ,263 ,217 ,229 ,183 ,194 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,MT,23 ,26 ,27 ,18 ,24 ,19 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,NL,834 ,853 ,859 ,879 ,844 ,902 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,NO,344 ,354 ,335 ,370 ,361 ,315 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,PL,3883 ,3813 ,3784 ,3609 ,3667 ,3677 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,PT,523 ,561 ,524 ,515 ,574 ,518 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,RO,1862 ,1884 ,1637 ,1622 ,1580 ,1636 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,RS,544 ,498 ,487 ,490 ,509 ,566 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,SE,682 ,779 ,773 ,751 ,749 ,676 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,SI,133 ,115 ,96 ,96 ,88 ,92 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,SK,458 ,475 ,457 ,433 ,413 ,460 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,TR,8058 ,7908 ,9055 ,8281 ,8779 ,9540 ,: ,: 
A,NR,T,Y15-29,TOTAL,TOT_RESID,UK,4416 ,4355 ,4557 ,: ,: ,: ,: ,: 
A,NR,T,Y15-29,TOXICO,TOT_IN,AT,20 ,11 ,22 ,22 ,16 ,18 ,12 ,12 
A,NR,T,Y15-29,TOXICO,TOT_IN,BE,5 ,0 ,3 ,2 ,2 ,6 ,6 ,: 
A,NR,T,Y15-29,TOXICO,TOT_IN,BG,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,TOXICO,TOT_IN,CH,2 ,5 ,8 ,5 ,6 ,8 ,4 ,: 
A,NR,T,Y15-29,TOXICO,TOT_IN,CY,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,TOXICO,TOT_IN,CZ,1 ,2 ,1 ,1 ,0 ,0 ,1 ,0 
A,NR,T,Y15-29,TOXICO,TOT_IN,DE,85 ,55 ,60 ,49 ,54 ,65 ,57 ,: 
A,NR,T,Y15-29,TOXICO,TOT_IN,DK,3 ,2 ,0 ,1 ,0 ,0 ,0 ,: 
A,NR,T,Y15-29,TOXICO,TOT_IN,EE,: ,0 ,0 ,0 ,0 ,1 ,0 ,: 
A,NR,T,Y15-29,TOXICO,TOT_IN,EL,: ,0 ,0 ,1 ,0 ,2 ,1 ,: 
A,NR,T,Y15-29,TOXICO,TOT_IN,ES,1 ,1 ,2 ,1 ,0 ,0 ,2 ,0 
