freq,unit,age,sex,isced11,geo,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 
A,NR,Y50-54,F,ED74,CH,606 ,626 ,688 ,691 ,705 ,720 ,737 
A,NR,Y50-54,F,ED74,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED74,CZ,420 ,417 ,606 ,647 ,597 ,728 ,780 
A,NR,Y50-54,F,ED74,DE,2968 ,3135 ,3308 ,3467 ,3549 ,3608 ,3570 
A,NR,Y50-54,F,ED74,DK,334 ,277 ,260 ,257 ,251 ,249 ,245 
A,NR,Y50-54,F,ED74,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,Y50-54,F,ED74,EL,858 ,1354 ,1852 ,1945 ,2375 ,2530 ,2976 
A,NR,Y50-54,F,ED74,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED74,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,Y50-54,F,ED74,FR,494 d,541 d,2858 ,62 ,39 ,27 ,24 
A,NR,Y50-54,F,ED74,HR,86 ,110 ,125 ,148 ,142 ,152 ,167 
A,NR,Y50-54,F,ED74,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED74,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED74,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED74,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,Y50-54,F,ED74,LI,0 ,: z,: z,0 ,0 ,0 ,0 
A,NR,Y50-54,F,ED74,LT,117 ,110 ,108 ,128 ,139 ,167 ,208 
A,NR,Y50-54,F,ED74,LU,3 ,5 ,2 ,2 ,6 ,4 ,8 
A,NR,Y50-54,F,ED74,LV,28 ,20 ,22 ,32 ,34 ,55 ,70 
A,NR,Y50-54,F,ED74,ME,: d,: d,1 ,0 ,8 ,9 ,: 
A,NR,Y50-54,F,ED74,MK,14 ,14 ,5 ,0 ,18 ,16 ,40 
A,NR,Y50-54,F,ED74,MT,: d,: d,: d,: d,: d,71 ,80 
A,NR,Y50-54,F,ED74,NL,: d,: d,: d,2122 ,1791 ,1578 ,1694 
A,NR,Y50-54,F,ED74,NO,1049 ,1069 ,1202 ,1264 ,1422 ,1843 ,2140 
A,NR,Y50-54,F,ED74,PL,: d,: d,: d,: d,1811 e,773 ,1012 
A,NR,Y50-54,F,ED74,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED74,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED74,RS,56 ,82 ,119 ,120 ,108 ,107 ,130 
A,NR,Y50-54,F,ED74,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED74,SI,0 ,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED74,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED74,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,Y50-54,F,ED74,UK,9175 ,9545 ,9507 ,10032 ,: ,: ,: 
A,NR,Y50-54,F,ED75,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,F,ED75,AT,: d,: d,: d,: z,: z,: z,: z
A,NR,Y50-54,F,ED75,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED75,BE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED75,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED75,CH,51 ,46 ,69 ,77 ,114 ,140 ,134 
A,NR,Y50-54,F,ED75,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED75,CZ,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED75,DE,: z,: z,: z,: z,: z,: z,0 
A,NR,Y50-54,F,ED75,DK,480 ,487 ,448 ,410 ,424 ,430 ,468 
A,NR,Y50-54,F,ED75,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,Y50-54,F,ED75,EL,139 ,182 ,258 ,187 ,: z,: z,: z
A,NR,Y50-54,F,ED75,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED75,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,Y50-54,F,ED75,FR,1165 d,1150 d,1468 ,1438 ,1375 ,1409 ,1380 
A,NR,Y50-54,F,ED75,HR,44 ,53 ,48 ,58 ,56 ,45 ,42 
A,NR,Y50-54,F,ED75,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED75,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED75,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED75,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,Y50-54,F,ED75,LI,: z,0 ,0 ,0 ,0 ,0 ,0 
A,NR,Y50-54,F,ED75,LT,3 ,4 ,4 ,3 ,2 ,2 ,2 
A,NR,Y50-54,F,ED75,LU,19 ,11 ,17 ,15 ,27 ,27 ,20 
A,NR,Y50-54,F,ED75,LV,82 ,105 ,121 ,114 ,117 ,132 ,129 
A,NR,Y50-54,F,ED75,ME,: d,: d,0 ,0 ,2 ,0 ,: 
A,NR,Y50-54,F,ED75,MK,0 ,0 ,2 ,0 ,4 ,0 ,23 
A,NR,Y50-54,F,ED75,MT,: d,: d,: d,: d,: d,24 ,26 
A,NR,Y50-54,F,ED75,NL,: d,: d,: d,873 ,743 ,985 ,1224 
A,NR,Y50-54,F,ED75,NO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED75,PL,: d,: d,: d,: d,468 e,1691 ,2733 
A,NR,Y50-54,F,ED75,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED75,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED75,RS,: z,: z,: z,7 ,35 ,51 ,87 
A,NR,Y50-54,F,ED75,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED75,SI,0 d,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED75,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED75,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,Y50-54,F,ED75,UK,: d,: d,: d,: d,: ,: ,: 
A,NR,Y50-54,F,ED8,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,F,ED8,AT,424 ,435 ,302 ,308 ,300 ,302 ,300 
A,NR,Y50-54,F,ED8,BA,: ,: ,17 ,14 ,20 ,37 ,31 
A,NR,Y50-54,F,ED8,BE,76 ,84 ,76 ,86 ,95 ,96 ,107 
A,NR,Y50-54,F,ED8,BG,140 ,172 ,162 ,183 ,209 ,231 ,240 
A,NR,Y50-54,F,ED8,CH,197 ,199 ,190 ,192 ,194 ,186 ,184 
A,NR,Y50-54,F,ED8,CY,8 ,19 ,25 ,34 ,40 ,49 ,49 
A,NR,Y50-54,F,ED8,CZ,171 ,158 ,150 ,132 ,141 ,153 ,182 
A,NR,Y50-54,F,ED8,DE,1000 d,1000 d,1000 d,1000 ,0 bd,0 ,0 
A,NR,Y50-54,F,ED8,DK,103 ,105 ,87 ,77 ,81 ,79 ,71 
A,NR,Y50-54,F,ED8,EE,50 ,35 ,27 ,37 ,39 ,35 ,34 
A,NR,Y50-54,F,ED8,EL,551 ,537 ,646 ,752 ,804 ,955 ,987 
A,NR,Y50-54,F,ED8,ES,1194 ,1574 ,1958 ,2174 ,2230 ,2254 ,2388 
A,NR,Y50-54,F,ED8,EU27_2020,6817 d,7137 d,7886 d,8164 d,7281 d,7578 d,8338 d
A,NR,Y50-54,F,ED8,EU28,9008 d,9405 d,10139 d,10307 d,: ,: ,: 
A,NR,Y50-54,F,ED8,FI,797 ,730 ,735 ,740 ,714 ,702 ,733 
A,NR,Y50-54,F,ED8,FR,239 d,238 d,555 ,525 ,521 ,507 ,519 
A,NR,Y50-54,F,ED8,HR,50 ,50 ,59 ,47 ,70 ,84 ,82 
A,NR,Y50-54,F,ED8,HU,53 ,48 ,59 ,48 ,84 ,99 ,105 
A,NR,Y50-54,F,ED8,IE,237 ,234 ,243 d,220 ,224 ,226 ,253 
A,NR,Y50-54,F,ED8,IS,24 ,20 ,36 ,29 ,29 ,32 ,30 
A,NR,Y50-54,F,ED8,IT,101 ,83 ,103 ,126 ,138 ,132 ,158 
A,NR,Y50-54,F,ED8,LI,2 ,1 ,2 ,2 ,4 ,5 ,6 
A,NR,Y50-54,F,ED8,LT,28 ,31 ,23 ,30 ,29 ,35 ,34 
A,NR,Y50-54,F,ED8,LU,1 ,4 ,4 ,4 ,3 ,2 ,2 
A,NR,Y50-54,F,ED8,LV,69 ,78 ,66 ,63 ,55 ,61 ,57 
A,NR,Y50-54,F,ED8,ME,: d,: d,0 ,1 ,0 ,1 ,: 
A,NR,Y50-54,F,ED8,MK,6 ,6 ,4 ,0 ,4 ,8 ,11 
A,NR,Y50-54,F,ED8,MT,5 ,15 ,37 ,48 ,58 ,68 ,43 
A,NR,Y50-54,F,ED8,NL,45 ,45 ,46 ,47 e,48 e,49 e,: 
A,NR,Y50-54,F,ED8,NO,197 ,203 ,211 ,227 ,237 ,238 ,265 
A,NR,Y50-54,F,ED8,PL,278 d,221 d,255 e,262 e,243 e,230 ,192 
A,NR,Y50-54,F,ED8,PT,661 ,698 ,708 ,684 ,654 ,690 ,746 
A,NR,Y50-54,F,ED8,RO,: d,: d,: d,: d,: d,: d,458 
A,NR,Y50-54,F,ED8,RS,75 ,154 ,155 ,166 ,172 ,190 ,221 
A,NR,Y50-54,F,ED8,SE,483 ,469 ,464 ,453 ,445 ,466 ,474 
A,NR,Y50-54,F,ED8,SI,44 ,67 ,92 ,82 ,49 ,72 ,67 
A,NR,Y50-54,F,ED8,SK,9 ,7 ,4 ,3 ,6 ,1 ,57 
A,NR,Y50-54,F,ED8,TR,436 ,491 ,522 ,594 ,692 ,780 ,238 
A,NR,Y50-54,F,ED8,UK,2191 ,2268 ,2253 ,2143 ,: ,: ,: 
A,NR,Y50-54,M,ED5,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,M,ED5,AT,306 ,289 ,271 ,280 ,267 ,257 ,262 
A,NR,Y50-54,M,ED5,BA,: ,: ,: z,: z,: z,: z,0 
A,NR,Y50-54,M,ED5,BE,292 ,273 ,201 ,171 ,82 bd,106 ,119 
A,NR,Y50-54,M,ED5,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED5,CH,49 ,39 ,35 ,50 ,41 ,32 ,33 
A,NR,Y50-54,M,ED5,CY,1 ,6 ,12 ,11 ,18 ,13 ,21 
A,NR,Y50-54,M,ED5,CZ,1 ,1 ,0 ,4 ,3 ,1 ,0 
A,NR,Y50-54,M,ED5,DE,1 ,0 ,2 ,100 ,70 ,90 ,80 
A,NR,Y50-54,M,ED5,DK,348 ,447 ,427 ,472 ,508 ,590 ,560 
A,NR,Y50-54,M,ED5,EE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED5,EL,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED5,ES,1287 ,1366 ,1794 ,1954 ,2409 ,2822 ,3023 
A,NR,Y50-54,M,ED5,EU27_2020,3387 ,4424 ,3816 ,4245 ,4724 ,5349 ,5538 
A,NR,Y50-54,M,ED5,EU28,7028 ,8217 ,7406 ,8732 ,: ,: ,: 
A,NR,Y50-54,M,ED5,FI,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED5,FR,150 d,153 ,276 ,253 ,280 ,254 ,231 
A,NR,Y50-54,M,ED5,HR,0 ,0 ,0 ,0 ,0 ,0 ,0 
A,NR,Y50-54,M,ED5,HU,11 ,15 ,23 ,20 ,23 ,29 ,28 
A,NR,Y50-54,M,ED5,IE,249 ,365 ,345 d,442 ,481 ,538 ,482 
A,NR,Y50-54,M,ED5,IS,2 ,9 ,14 ,9 ,10 ,14 ,19 
A,NR,Y50-54,M,ED5,IT,29 ,28 ,44 ,57 ,52 ,56 ,83 
A,NR,Y50-54,M,ED5,LI,: z,: z,: z,0 ,0 ,0 ,0 
A,NR,Y50-54,M,ED5,LT,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED5,LU,0 ,0 ,0 ,0 ,0 ,0 ,0 
A,NR,Y50-54,M,ED5,LV,69 ,87 ,88 ,95 ,87 ,82 ,75 
A,NR,Y50-54,M,ED5,ME,: z,: z,: z,: z,: z,: z,: 
A,NR,Y50-54,M,ED5,MK,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED5,MT,10 ,11 ,11 ,15 ,20 ,19 ,20 
A,NR,Y50-54,M,ED5,NL,398 ,1132 ,48 ,56 ,73 ,80 ,111 
A,NR,Y50-54,M,ED5,NO,86 ,91 ,82 ,86 ,97 ,95 ,109 
A,NR,Y50-54,M,ED5,PL,3 d,2 d,1 e,2 e,1 e,7 ,5 de
A,NR,Y50-54,M,ED5,PT,31 ,33 ,31 ,28 ,27 ,31 ,57 
A,NR,Y50-54,M,ED5,RO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED5,RS,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED5,SE,165 ,187 ,219 ,251 ,283 ,328 ,340 
A,NR,Y50-54,M,ED5,SI,24 ,22 ,17 ,30 ,40 ,46 ,33 
A,NR,Y50-54,M,ED5,SK,13 ,7 ,5 ,4 ,0 ,0 ,8 
A,NR,Y50-54,M,ED5,TR,15331 ,16633 ,19245 ,21855 ,24604 ,25792 ,7178 
A,NR,Y50-54,M,ED5,UK,3641 d,3793 d,3590 d,4487 d,: ,: ,: 
A,NR,Y50-54,M,ED5-8,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,M,ED5-8,AT,2706 ,2726 ,2743 ,2665 ,2654 ,2642 ,2656 
A,NR,Y50-54,M,ED5-8,BA,: ,: ,196 ,173 ,181 ,150 ,182 
A,NR,Y50-54,M,ED5-8,BE,1085 ,1085 ,924 ,878 ,759 bd,814 ,875 
A,NR,Y50-54,M,ED5-8,BG,702 ,756 ,784 ,842 ,990 ,1077 ,1107 
A,NR,Y50-54,M,ED5-8,CH,1520 ,1504 ,1498 ,1539 ,1539 ,1486 ,1522 
A,NR,Y50-54,M,ED5-8,CY,238 ,302 ,321 ,327 ,362 ,385 ,358 
A,NR,Y50-54,M,ED5-8,CZ,844 ,824 ,866 ,869 ,853 ,943 ,1000 
A,NR,Y50-54,M,ED5-8,DE,8236 d,8656 d,9256 d,10796 ,9826 bd,10084 ,10170 
A,NR,Y50-54,M,ED5-8,DK,1835 ,1883 ,1833 ,1819 ,1719 ,1732 ,1694 
A,NR,Y50-54,M,ED5-8,EE,133 ,131 ,115 ,132 ,148 ,180 ,201 
A,NR,Y50-54,M,ED5-8,EL,8501 ,8960 ,10097 ,10841 ,10778 ,11803 ,11805 
A,NR,Y50-54,M,ED5-8,ES,12472 ,13191 ,14133 ,15339 ,16112 ,17596 ,18185 
A,NR,Y50-54,M,ED5-8,EU27_2020,64443 d,68302 d,73185 d,77116 d,79206 d,83133 d,81231 d
A,NR,Y50-54,M,ED5-8,EU28,79027 d,83529 d,87883 d,93676 d,: ,: ,: 
A,NR,Y50-54,M,ED5-8,FI,2450 ,2412 ,2464 ,2482 ,2438 ,2471 ,2504 
A,NR,Y50-54,M,ED5-8,FR,2131 d,2121 d,4555 ,4392 ,4506 ,4170 ,4272 
A,NR,Y50-54,M,ED5-8,HR,169 ,197 ,211 ,216 ,263 ,265 ,244 
A,NR,Y50-54,M,ED5-8,HU,872 ,804 ,1006 ,1069 ,1122 ,1190 ,1318 
A,NR,Y50-54,M,ED5-8,IE,1376 ,1539 ,1440 d,1521 ,1620 ,1765 ,1721 
A,NR,Y50-54,M,ED5-8,IS,122 ,122 ,135 ,131 ,128 ,159 ,159 
A,NR,Y50-54,M,ED5-8,IT,7281 ,7417 ,8155 ,8630 ,9398 ,9784 ,9383 
A,NR,Y50-54,M,ED5-8,LI,11 ,7 ,12 ,12 ,14 ,24 ,23 
A,NR,Y50-54,M,ED5-8,LT,158 ,152 ,163 ,192 ,186 ,177 ,216 
A,NR,Y50-54,M,ED5-8,LU,28 ,13 ,25 ,29 ,26 ,29 ,31 
A,NR,Y50-54,M,ED5-8,LV,237 ,261 ,260 ,257 ,271 ,282 ,275 
A,NR,Y50-54,M,ED5-8,ME,: d,: d,21 ,23 ,24 ,25 ,: 
A,NR,Y50-54,M,ED5-8,MK,111 ,184 ,207 ,167 ,202 ,180 ,195 
A,NR,Y50-54,M,ED5-8,MT,66 ,86 ,94 ,130 ,137 ,153 ,160 
A,NR,Y50-54,M,ED5-8,NL,4539 ,6249 ,5173 ,5092 e,6039 e,6087 e,: 
A,NR,Y50-54,M,ED5-8,NO,2001 ,2022 ,2193 ,2259 ,2337 ,2425 ,2667 
A,NR,Y50-54,M,ED5-8,PL,3230 d,3329 d,3416 e,3340 e,3353 e,3394 ,3528 de
A,NR,Y50-54,M,ED5-8,PT,2218 ,2148 ,2099 ,2091 ,2080 ,2247 ,2382 
A,NR,Y50-54,M,ED5-8,RO,: d,: d,: d,: d,: d,: d,3238 
A,NR,Y50-54,M,ED5-8,RS,367 ,447 ,429 ,422 ,443 ,433 ,475 
A,NR,Y50-54,M,ED5-8,SE,2699 ,2825 ,2854 ,2961 ,3390 ,3664 ,3563 
A,NR,Y50-54,M,ED5-8,SI,147 d,177 d,159 ,174 ,169 ,193 ,176 
A,NR,Y50-54,M,ED5-8,SK,89 ,58 ,39 ,32 ,8 ,6 ,170 
A,NR,Y50-54,M,ED5-8,TR,34407 ,37051 ,41586 ,48411 ,54062 ,57381 ,16380 
A,NR,Y50-54,M,ED5-8,UK,14585 d,15227 d,14698 d,16560 d,: ,: ,: 
A,NR,Y50-54,M,ED54,AL,: ,: ,: ,: ,: ,: z,: z
A,NR,Y50-54,M,ED54,AT,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,BE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,CH,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,CZ,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,DE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,DK,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,EE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,EL,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,ES,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,EU27_2020,36 d,36 d,34 d,33 d,38 d,38 d,50 d
A,NR,Y50-54,M,ED54,EU28,2332 d,2100 d,1941 d,2402 d,: ,: ,: 
A,NR,Y50-54,M,ED54,FI,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,FR,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,HR,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,HU,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,M,ED54,IS,0 ,4 ,4 ,4 ,5 ,5 ,5 
A,NR,Y50-54,M,ED54,IT,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,LI,: z,: z,: z,0 ,0 ,0 ,0 
A,NR,Y50-54,M,ED54,LT,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,LU,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,LV,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,ME,: z,: z,: z,: z,: z,: z,: 
A,NR,Y50-54,M,ED54,MK,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,MT,9 ,8 ,10 ,12 ,12 ,11 ,15 
A,NR,Y50-54,M,ED54,NL,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,NO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,PL,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,PT,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,RO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,RS,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,SE,27 ,28 ,24 ,21 ,26 ,27 ,35 
A,NR,Y50-54,M,ED54,SI,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,SK,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,TR,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED54,UK,2296 ,2064 ,1907 ,2369 ,: ,: ,: 
A,NR,Y50-54,M,ED55,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,M,ED55,AT,306 ,289 ,271 ,280 ,267 ,257 ,262 
A,NR,Y50-54,M,ED55,BA,: ,: ,: z,: z,: z,: z,0 
A,NR,Y50-54,M,ED55,BE,292 ,273 d,201 ,171 ,82 bd,106 ,119 d
A,NR,Y50-54,M,ED55,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED55,CH,49 ,39 ,35 ,50 ,41 ,32 ,33 
A,NR,Y50-54,M,ED55,CY,1 ,6 ,12 ,11 ,18 ,13 ,21 
A,NR,Y50-54,M,ED55,CZ,1 ,1 ,0 ,4 ,3 ,1 ,0 
A,NR,Y50-54,M,ED55,DE,1 ,0 ,2 ,100 bd,70 ,90 ,80 
A,NR,Y50-54,M,ED55,DK,348 ,447 ,427 ,472 ,508 ,590 ,560 
A,NR,Y50-54,M,ED55,EE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED55,EL,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED55,ES,1287 ,1366 ,1794 ,1954 ,2409 ,2822 ,3023 
A,NR,Y50-54,M,ED55,EU27_2020,3102 d,4023 d,3437 d,3770 d,4205 d,4772 d,5006 d
A,NR,Y50-54,M,ED55,EU28,4447 d,5752 d,5120 d,5888 d,: ,: ,: 
A,NR,Y50-54,M,ED55,FI,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED55,FR,150 d,153 d,276 ,253 ,280 ,254 ,231 
A,NR,Y50-54,M,ED55,HR,0 ,0 ,0 ,0 ,0 ,0 ,0 
A,NR,Y50-54,M,ED55,HU,11 ,15 ,23 ,20 ,23 ,29 ,28 
A,NR,Y50-54,M,ED55,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,M,ED55,IS,2 ,5 ,10 ,5 ,5 ,9 ,14 
A,NR,Y50-54,M,ED55,IT,29 ,28 ,44 ,57 ,52 ,56 ,83 
A,NR,Y50-54,M,ED55,LI,: z,: z,: z,0 ,0 ,0 ,0 
A,NR,Y50-54,M,ED55,LT,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED55,LU,0 ,0 ,0 ,0 ,0 ,0 ,0 
A,NR,Y50-54,M,ED55,LV,69 ,87 ,88 ,95 ,87 ,82 ,75 
A,NR,Y50-54,M,ED55,ME,: z,: z,: z,: z,: z,: z,: 
A,NR,Y50-54,M,ED55,MK,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED55,MT,1 ,3 ,1 ,3 ,8 ,8 ,5 
A,NR,Y50-54,M,ED55,NL,398 ,1132 ,48 ,56 ,73 ,80 ,111 
A,NR,Y50-54,M,ED55,NO,86 ,91 ,82 ,86 ,97 ,95 ,109 
A,NR,Y50-54,M,ED55,PL,3 d,2 d,1 e,2 e,1 e,7 ,5 de
A,NR,Y50-54,M,ED55,PT,31 ,33 ,31 ,28 ,27 ,31 ,57 
A,NR,Y50-54,M,ED55,RO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED55,RS,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,M,ED55,SE,138 ,159 ,195 ,230 ,257 ,301 ,305 
A,NR,Y50-54,M,ED55,SI,24 ,22 ,17 ,30 ,40 ,46 ,33 
A,NR,Y50-54,M,ED55,SK,13 ,7 ,5 ,4 ,0 ,0 ,8 
A,NR,Y50-54,M,ED55,TR,15331 ,16633 ,19245 ,21855 ,24604 ,25792 ,7178 
A,NR,Y50-54,M,ED55,UK,1345 d,1729 d,1683 d,2118 d,: ,: ,: 
A,NR,Y50-54,M,ED6,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,M,ED6,AT,631 ,700 ,703 ,650 ,609 ,624 ,657 
A,NR,Y50-54,M,ED6,BA,: ,: ,120 ,83 ,89 ,73 ,90 
A,NR,Y50-54,M,ED6,BE,303 ,323 ,279 ,282 ,219 ,241 ,250 
A,NR,Y50-54,M,ED6,BG,283 ,301 ,329 ,341 ,427 ,478 ,466 
A,NR,Y50-54,M,ED6,CH,772 ,804 ,833 ,837 ,823 ,782 ,811 
A,NR,Y50-54,M,ED6,CY,40 ,48 ,66 ,64 ,71 ,98 ,74 
A,NR,Y50-54,M,ED6,CZ,386 ,367 ,344 ,327 ,340 ,410 ,431 
A,NR,Y50-54,M,ED6,DE,4040 ,4362 ,4752 ,6165 ,6408 ,6905 ,6876 
A,NR,Y50-54,M,ED6,DK,1027 ,1012 ,955 ,935 ,815 ,746 ,741 
A,NR,Y50-54,M,ED6,EE,46 ,50 ,42 ,52 ,71 ,88 ,90 
A,NR,Y50-54,M,ED6,EL,6970 ,7155 ,7900 ,8287 ,8223 ,9093 ,8980 
A,NR,Y50-54,M,ED6,ES,7154 ,7602 ,7713 ,8273 ,8505 ,9180 ,9146 
A,NR,Y50-54,M,ED6,EU27_2020,35175 d,37102 d,39355 d,42073 d,43639 d,46107 d,46387 
A,NR,Y50-54,M,ED6,EU28,39414 d,41306 d,43440 d,46890 d,: ,: ,: 
A,NR,Y50-54,M,ED6,FI,1206 ,1139 ,1174 ,1174 ,1181 ,1207 ,1154 
A,NR,Y50-54,M,ED6,FR,607 d,596 d,1198 ,1130 ,1165 ,1032 ,974 
A,NR,Y50-54,M,ED6,HR,59 ,58 ,58 ,70 ,79 ,84 ,79 
A,NR,Y50-54,M,ED6,HU,501 ,432 ,517 ,579 ,589 ,638 ,725 
A,NR,Y50-54,M,ED6,IE,557 ,534 ,467 d,420 ,408 ,418 ,405 
A,NR,Y50-54,M,ED6,IS,57 ,46 ,46 ,46 ,50 ,62 ,58 
A,NR,Y50-54,M,ED6,IT,4149 ,4347 ,4841 ,5123 ,5869 ,5886 ,5915 
A,NR,Y50-54,M,ED6,LI,4 ,0 ,2 ,1 ,3 ,4 ,5 
A,NR,Y50-54,M,ED6,LT,103 ,94 ,97 ,129 ,126 ,110 ,137 
A,NR,Y50-54,M,ED6,LU,3 ,2 ,5 ,9 ,3 ,6 ,6 
A,NR,Y50-54,M,ED6,LV,93 ,82 ,83 ,75 ,89 ,94 ,94 
A,NR,Y50-54,M,ED6,ME,: d,: d,14 ,18 ,17 ,19 ,: 
A,NR,Y50-54,M,ED6,MK,86 ,154 ,174 ,155 ,151 ,160 ,148 
A,NR,Y50-54,M,ED6,MT,13 ,19 ,16 ,13 ,19 ,30 ,34 
A,NR,Y50-54,M,ED6,NL,2049 ,2925 ,2836 ,3009 ,3098 ,3153 ,1761 
