freq,unit,sex,age,icd10,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 
A,RT,T,Y_LT65,A-R_V-Y,CH	146.39 	143.6 	136.08 	137.64 	130.14 	127.68 	127.13 	120.16 	124.54 	123.85 
A,RT,T,Y_LT65,A-R_V-Y,CH0	144.03 	141.16 	133.42 	134.89 	127.52 	125.3 	124.48 	117.85 	122.99 	122.21 
A,RT,T,Y_LT65,A-R_V-Y,CH01	146.04 	145.49 	129.9 	132.42 	128.68 	124.82 	122.98 	117.7 	122.02 	116.81 
A,RT,T,Y_LT65,A-R_V-Y,CH02	151.2 	148.66 	141 	146.98 	141.61 	138.34 	133.11 	120.97 	132.23 	127.98 
A,RT,T,Y_LT65,A-R_V-Y,CH03	142.3 	135.89 	129.63 	134.26 	129.29 	120.01 	130.52 	117.57 	117.46 	125.3 
A,RT,T,Y_LT65,A-R_V-Y,CH04	139.11 	137.07 	130.57 	130.55 	119.44 	122.51 	114 	117.72 	117.71 	119.27 
A,RT,T,Y_LT65,A-R_V-Y,CH05	149.16 	143.53 	138.66 	131.94 	126.95 	123.45 	132.83 	124.23 	126.48 	132.42 
A,RT,T,Y_LT65,A-R_V-Y,CH06	129.93 	127.48 	125.9 	128.46 	111.52 	114.28 	113.36 	107.69 	115.21 	111.02 
A,RT,T,Y_LT65,A-R_V-Y,CH07	137.55 	139.93 	130.87 	124.91 	112.53 	118.45 	105.91 	107.35 	124.64 	110.26 
A,RT,T,Y_LT65,A-R_V-Y,CY	136.45 	129.2 	133.9 	143.39 	130.86 	142.79 	133.92 	142.1 	153.35 	160.09 
A,RT,T,Y_LT65,A-R_V-Y,CY0	136.45 	129.2 	133.9 	143.39 	130.86 	142.79 	133.92 	142.1 	153.35 	160.09 
A,RT,T,Y_LT65,A-R_V-Y,CY00	136.45 	129.2 	133.9 	143.39 	130.86 	142.79 	133.92 	142.1 	153.35 	160.09 
A,RT,T,Y_LT65,A-R_V-Y,CZ	259.05 	249.85 	236.08 	235.04 	226.92 	226.87 	225.61 	221.43 	234.2 	270.38 
A,RT,T,Y_LT65,A-R_V-Y,CZ0	257.45 	248.14 	234.44 	233.29 	225.25 	225.14 	224.02 	219.85 	232.72 	269 
A,RT,T,Y_LT65,A-R_V-Y,CZ01	212.92 	195.51 	197.61 	189.28 	187.05 	177.61 	172.57 	170.63 	177.68 	213.95 
A,RT,T,Y_LT65,A-R_V-Y,CZ02	246.55 	237.8 	218.18 	219.49 	213.43 	213.35 	215.43 	209.45 	219.04 	255.15 
A,RT,T,Y_LT65,A-R_V-Y,CZ03	238.12 	235.37 	220.74 	228.22 	205.87 	211.21 	217.7 	200.83 	218.13 	262.83 
A,RT,T,Y_LT65,A-R_V-Y,CZ04	313.64 	314.63 	284.22 	287.51 	276.88 	281.32 	280.83 	266.15 	282.42 	337.42 
A,RT,T,Y_LT65,A-R_V-Y,CZ05	246.01 	228.91 	222.68 	218.75 	212.56 	212.04 	209.86 	206.84 	214.13 	255.8 
A,RT,T,Y_LT65,A-R_V-Y,CZ06	237.45 	228.21 	219.38 	209.6 	207.62 	208.24 	208.88 	207.48 	218.22 	244.02 
A,RT,T,Y_LT65,A-R_V-Y,CZ07	267.36 	265.02 	243.37 	241.99 	240.93 	238.55 	238.18 	237.18 	258.99 	273.77 
A,RT,T,Y_LT65,A-R_V-Y,CZ08	308.57 	293.92 	279.97 	286.32 	271.96 	272.55 	263.02 	273.45 	287.53 	328.8 
A,RT,T,Y_LT65,A-R_V-Y,DE	202.39 	202.85 	196.14 	200.19 	196.6 	191.03 	192.71 	185.71 	186.64 	194.8 
A,RT,T,Y_LT65,A-R_V-Y,DE1	167.3 	167.35 	163.5 	165.72 	166.51 	159.12 	160.02 	155.82 	153.05 	159.43 
A,RT,T,Y_LT65,A-R_V-Y,DE11	163.85 	164.62 	159.67 	163.77 	163.7 	154.33 	157.72 	151.14 	151.48 	158.02 
A,RT,T,Y_LT65,A-R_V-Y,DE12	172.6 	172.51 	173.7 	171.59 	168.79 	168.59 	171.61 	166.53 	162.36 	168.76 
A,RT,T,Y_LT65,A-R_V-Y,DE13	166.65 	170.07 	159.83 	166.97 	169.68 	159.84 	157.34 	153.33 	150.56 	160.26 
A,RT,T,Y_LT65,A-R_V-Y,DE14	167.81 	162.27 	160.96 	159.59 	165.69 	154.6 	151 	153.38 	145.79 	147.75 
A,RT,T,Y_LT65,A-R_V-Y,DE2	182.67 	179.27 	171.23 	176.32 	171.1 	166.49 	164.17 	158.58 	164.43 	170.63 
A,RT,T,Y_LT65,A-R_V-Y,DE21	170.94 	162.11 	154.21 	157.74 	158.84 	150.48 	149.47 	142.02 	147.5 	154.1 
A,RT,T,Y_LT65,A-R_V-Y,DE22	177.75 	189.17 	188.14 	185.04 	176.25 	174.18 	176.98 	163.32 	171.9 	176.52 
A,RT,T,Y_LT65,A-R_V-Y,DE23	198.73 	195.76 	190.52 	187.09 	178.54 	182.25 	175.23 	172.62 	185.76 	186.08 
A,RT,T,Y_LT65,A-R_V-Y,DE24	206.51 	204.29 	190.89 	211.59 	195.3 	198.13 	190.87 	180.56 	182.74 	192.53 
A,RT,T,Y_LT65,A-R_V-Y,DE25	198.05 	196.66 	186.97 	199.39 	187.56 	180.61 	180.16 	176.18 	181.99 	190.32 
A,RT,T,Y_LT65,A-R_V-Y,DE26	174.26 	166.15 	165.88 	169.52 	164.31 	161.07 	164.54 	157.23 	158.99 	164.84 
A,RT,T,Y_LT65,A-R_V-Y,DE27	181.92 	181.66 	165.34 	170.58 	168.7 	161.63 	153.73 	158.68 	163.68 	170.54 
A,RT,T,Y_LT65,A-R_V-Y,DE3	217.03 	219.4 	218.15 	219.91 	209.3 	200.02 	204.36 	193.57 	202.03 	202.04 
A,RT,T,Y_LT65,A-R_V-Y,DE30	217.03 	219.4 	218.15 	219.91 	209.3 	200.02 	204.36 	193.57 	202.03 	202.04 
A,RT,T,Y_LT65,A-R_V-Y,DE4	218.57 	226.79 	209.03 	220.5 	215.08 	215.09 	210.21 	201.05 	209.67 	219.17 
A,RT,T,Y_LT65,A-R_V-Y,DE40	218.57 	226.79 	209.03 	220.5 	215.08 	215.09 	210.21 	201.05 	209.67 	219.17 
A,RT,T,Y_LT65,A-R_V-Y,DE5	249.22 	250.79 	244.9 	244.1 	236.69 	221.28 	243.83 	217.51 	242.56 	237.59 
A,RT,T,Y_LT65,A-R_V-Y,DE50	249.22 	250.79 	244.9 	244.1 	236.69 	221.28 	243.83 	217.51 	242.56 	237.59 
A,RT,T,Y_LT65,A-R_V-Y,DE6	211.95 	211.5 	206.97 	209.68 	199.89 	196.58 	190.7 	183.04 	181.73 	192.97 
A,RT,T,Y_LT65,A-R_V-Y,DE60	211.95 	211.5 	206.97 	209.68 	199.89 	196.58 	190.7 	183.04 	181.73 	192.97 
A,RT,T,Y_LT65,A-R_V-Y,DE7	187.84 	186.92 	179.42 	183.82 	175.6 	175.95 	176.31 	169.88 	172.61 	177.2 
A,RT,T,Y_LT65,A-R_V-Y,DE71	180.22 	179.64 	171.72 	173.91 	166.74 	168.27 	167.92 	161.17 	165.15 	169.37 
A,RT,T,Y_LT65,A-R_V-Y,DE72	197.36 	193.73 	187.7 	193.54 	187.87 	194.93 	188.69 	186.86 	181.79 	192.95 
A,RT,T,Y_LT65,A-R_V-Y,DE73	203.77 	204.05 	196.15 	206.7 	193.34 	184.8 	192.41 	183.38 	189.13 	189.98 
A,RT,T,Y_LT65,A-R_V-Y,DE8	247.42 	246.19 	235.93 	244.96 	240.5 	229.58 	245.3 	239.57 	238.91 	248.44 
A,RT,T,Y_LT65,A-R_V-Y,DE80	247.42 	246.19 	235.93 	244.96 	240.5 	229.58 	245.3 	239.57 	238.91 	248.44 
A,RT,T,Y_LT65,A-R_V-Y,DE9	206.82 	211.82 	204.44 	204.77 	206.55 	199.02 	203.33 	195.66 	195.44 	201.4 
A,RT,T,Y_LT65,A-R_V-Y,DE91	216.66 	215.79 	210.98 	213.69 	213.3 	207.5 	210.65 	204.79 	197.51 	210.33 
A,RT,T,Y_LT65,A-R_V-Y,DE92	204.9 	214.33 	209.02 	211.67 	213.81 	203.72 	208.35 	197.57 	200.03 	206.3 
A,RT,T,Y_LT65,A-R_V-Y,DE93	200.37 	208.98 	199.57 	196.42 	202.54 	196.02 	199.01 	191.21 	189.83 	197.77 
A,RT,T,Y_LT65,A-R_V-Y,DE94	206.79 	209.12 	199.71 	198.86 	198.92 	191.73 	197.35 	191.48 	194.18 	194.35 
A,RT,T,Y_LT65,A-R_V-Y,DEA	209.5 	210.18 	204.04 	207.47 	205.02 	196.24 	199.92 	192.58 	193.1 	199.6 
A,RT,T,Y_LT65,A-R_V-Y,DEA1	217.91 	221.87 	215.83 	215.65 	214.87 	205.06 	206.65 	202.67 	200.2 	207.81 
A,RT,T,Y_LT65,A-R_V-Y,DEA2	194.2 	195.32 	185.11 	192.47 	189 	179.76 	187.64 	182.36 	177.66 	182.09 
A,RT,T,Y_LT65,A-R_V-Y,DEA3	204.94 	201.34 	196.06 	201.91 	202.45 	190.87 	195.99 	184.17 	189.85 	197.91 
A,RT,T,Y_LT65,A-R_V-Y,DEA4	195.74 	190.02 	189.67 	192.92 	189.65 	185.73 	182.73 	175.16 	178.91 	182.7 
A,RT,T,Y_LT65,A-R_V-Y,DEA5	226.14 	228.53 	223.38 	225.74 	220.71 	213.2 	217.57 	206.73 	212.28 	220.46 
A,RT,T,Y_LT65,A-R_V-Y,DEB	194.97 	197.11 	190.28 	188.19 	184.73 	184.74 	190.62 	179.37 	183.24 	190.62 
A,RT,T,Y_LT65,A-R_V-Y,DEB1	203.87 	197.93 	196.97 	192.69 	194.77 	193.29 	192.8 	187.4 	186.24 	199.66 
A,RT,T,Y_LT65,A-R_V-Y,DEB2	177.55 	196.52 	191.93 	195.09 	177.96 	185.82 	190.2 	155.06 	187.97 	173.84 
A,RT,T,Y_LT65,A-R_V-Y,DEB3	192.84 	196.63 	184.91 	183.12 	179.19 	178.17 	189.17 	179.78 	179.86 	188.33 
A,RT,T,Y_LT65,A-R_V-Y,DEC	219.17 	229.79 	219.07 	225.16 	213.25 	216.76 	226.73 	207.51 	206.3 	214.46 
A,RT,T,Y_LT65,A-R_V-Y,DEC0	219.17 	229.79 	219.07 	225.16 	213.25 	216.76 	226.73 	207.51 	206.3 	214.46 
A,RT,T,Y_LT65,A-R_V-Y,DED	210.74 	218.45 	209.72 	217.7 	210.46 	203.41 	204.75 	203.92 	205.82 	226.24 
A,RT,T,Y_LT65,A-R_V-Y,DED2	201.41 	210.92 	202.18 	208.1 	201.24 	193.1 	194.4 	188.71 	194.49 	212.53 
A,RT,T,Y_LT65,A-R_V-Y,DED4	208.88 	225.53 	211.06 	221.96 	213.56 	202.28 	210.92 	211.92 	211.53 	243.93 
A,RT,T,Y_LT65,A-R_V-Y,DED5	229.35 	220.26 	220.09 	226.41 	220.8 	222.49 	213.04 	216.36 	215.52 	223.95 
A,RT,T,Y_LT65,A-R_V-Y,DEE	251.94 	249.57 	236.99 	250.26 	244.75 	248.97 	247.13 	239.71 	242.72 	268.73 
A,RT,T,Y_LT65,A-R_V-Y,DEE0	251.94 	249.57 	236.99 	250.26 	244.75 	248.97 	247.13 	239.71 	242.72 	268.73 
A,RT,T,Y_LT65,A-R_V-Y,DEF	206.59 	208.83 	203.88 	207.8 	205.01 	197.56 	205.35 	197.93 	192.21 	194.31 
A,RT,T,Y_LT65,A-R_V-Y,DEF0	206.59 	208.83 	203.88 	207.8 	205.01 	197.56 	205.35 	197.93 	192.21 	194.31 
A,RT,T,Y_LT65,A-R_V-Y,DEG	218.63 	203.76 	210.36 	219.81 	218.5 	214.73 	213.53 	208.28 	203.74 	240.73 
A,RT,T,Y_LT65,A-R_V-Y,DEG0	218.63 	203.76 	210.36 	219.81 	218.5 	214.73 	213.53 	208.28 	203.74 	240.73 
A,RT,T,Y_LT65,A-R_V-Y,DK	203.17 	199.47 	195.11 	189.89 	188.28 	176.69 	176.25 	166.91 	162.22 	160.66 
A,RT,T,Y_LT65,A-R_V-Y,DK0	201.84 	198.11 	193.67 	188.53 	187.03 	175.23 	174.83 	165.56 	161.48 	159.45 
A,RT,T,Y_LT65,A-R_V-Y,DK01	206.84 	202.52 	190.29 	187.82 	180.47 	174.25 	162.81 	153.82 	149.34 	150.78 
A,RT,T,Y_LT65,A-R_V-Y,DK02	224.54 	219.98 	218.66 	207.17 	210.7 	198.38 	192.62 	183.07 	186.2 	186.98 
A,RT,T,Y_LT65,A-R_V-Y,DK03	197.82 	194.52 	195.92 	187 	186.68 	178.63 	177.98 	177.03 	166.15 	157.03 
A,RT,T,Y_LT65,A-R_V-Y,DK04	185.78 	183.77 	182.95 	175.27 	172.21 	159.78 	173.85 	155.01 	157.53 	148.81 
A,RT,T,Y_LT65,A-R_V-Y,DK05	202.5 	198.02 	189.15 	201.17 	208.44 	178.57 	183.45 	176.81 	161.8 	179.09 
A,RT,T,Y_LT65,A-R_V-Y,EE	354.1 	331.53 	331.8 	317.61 	310.01 	291.55 	287.08 	268.96 	286.95 	311.58 
A,RT,T,Y_LT65,A-R_V-Y,EE0	354.1 	331.53 	331.8 	317.61 	310.01 	291.55 	287.08 	268.96 	286.95 	311.58 
A,RT,T,Y_LT65,A-R_V-Y,EE00	354.1 	331.53 	331.8 	317.61 	310.01 	291.55 	287.08 	268.96 	286.95 	311.58 
A,RT,T,Y_LT65,A-R_V-Y,EL	193.37 	187.28 	185.5 	186.75 	186.9 	183.42 	177.73 	178.33 	183.62 	210 
A,RT,T,Y_LT65,A-R_V-Y,EL3	195.25 	190.18 	190.38 	194.73 	193.3 	188.15 	182.49 	180.76 	188.09 	211.3 
A,RT,T,Y_LT65,A-R_V-Y,EL30	195.25 	190.18 	190.38 	194.73 	193.3 	188.15 	182.49 	180.76 	188.09 	211.3 
A,RT,T,Y_LT65,A-R_V-Y,EL4	182.27 	170.21 	173.1 	168.27 	170.19 	169.8 	161.36 	165.16 	155.77 	171.64 
A,RT,T,Y_LT65,A-R_V-Y,EL41	188.37 	178.12 	164.8 	159.51 	169.68 	188.07 	150.62 	163.47 	155.89 	149.55 
A,RT,T,Y_LT65,A-R_V-Y,EL42	171.95 	164.7 	169.66 	165.23 	172.7 	153.24 	162.2 	156.99 	149.59 	175.93 
A,RT,T,Y_LT65,A-R_V-Y,EL43	186.47 	171.08 	178.14 	172.82 	169.11 	173.5 	164.57 	170.36 	159.36 	176.48 
A,RT,T,Y_LT65,A-R_V-Y,EL5	: 	189.97 	183.59 	182.51 	183.21 	181.92 	172.66 	176.79 	191.15 	218.82 
A,RT,T,Y_LT65,A-R_V-Y,EL51	: 	216.36 	204.88 	191.94 	195.44 	205.94 	183.37 	195.67 	209.07 	223.19 
A,RT,T,Y_LT65,A-R_V-Y,EL52	: 	180.68 	185.31 	184.14 	184.64 	183.3 	175.97 	179.61 	196.49 	228.41 
A,RT,T,Y_LT65,A-R_V-Y,EL53	: 	206.04 	165.96 	176.51 	180.5 	164.09 	148.37 	164.95 	176.1 	199.57 
A,RT,T,Y_LT65,A-R_V-Y,EL54	: 	182.61 	150.74 	161.98 	157.73 	147.63 	156.87 	137.08 	142.21 	173.01 
A,RT,T,Y_LT65,A-R_V-Y,EL6	: 	183.8 	182.91 	185.17 	186.26 	181.96 	180.2 	179.69 	178.38 	212.89 
A,RT,T,Y_LT65,A-R_V-Y,EL61	: 	178.4 	182.75 	177.94 	181.62 	179.99 	169.83 	168.04 	176.41 	214.58 
A,RT,T,Y_LT65,A-R_V-Y,EL62	: 	174.55 	175.78 	189.89 	186.73 	179.03 	182.76 	176.72 	165.63 	179.57 
A,RT,T,Y_LT65,A-R_V-Y,EL63	: 	206.6 	178.86 	187.4 	196.62 	189.36 	186.85 	185.77 	173.51 	211.13 
A,RT,T,Y_LT65,A-R_V-Y,EL64	: 	175.41 	184.38 	177.31 	186.29 	171.54 	180 	186.9 	184.84 	225.61 
A,RT,T,Y_LT65,A-R_V-Y,EL65	: 	177.2 	188.84 	197.24 	180.72 	186.98 	184.9 	181.36 	185.41 	213.91 
A,RT,T,Y_LT65,A-R_V-Y,ES	164.69 	159.69 	156.4 	156.2 	152.38 	150.25 	149.75 	145.05 	156.32 	151.63 
A,RT,T,Y_LT65,A-R_V-Y,ES1	179.28 	173.53 	172.77 	171.1 	174.32 	162.72 	160.42 	158.29 	158.02 	156.41 
A,RT,T,Y_LT65,A-R_V-Y,ES11	178.16 	172.23 	170.24 	172.04 	178.69 	163.34 	159.69 	158.33 	157.55 	157.03 
A,RT,T,Y_LT65,A-R_V-Y,ES12	191.12 	183.36 	184.11 	172.75 	171.74 	167.24 	169.46 	163.98 	165.87 	165.45 
A,RT,T,Y_LT65,A-R_V-Y,ES13	162.11 	160.2 	163.24 	162.85 	158.75 	151.16 	146.2 	148.26 	145.43 	137.31 
A,RT,T,Y_LT65,A-R_V-Y,ES2	157.08 	156.34 	153.8 	151.11 	144.51 	143.52 	141.44 	136.31 	146.3 	141.79 
A,RT,T,Y_LT65,A-R_V-Y,ES21	162.55 	161.86 	153.62 	157.09 	147.78 	145.41 	145.51 	139.63 	146.34 	141.43 
A,RT,T,Y_LT65,A-R_V-Y,ES22	145.99 	144.48 	151.81 	130.25 	132.68 	126.75 	128.03 	122.19 	134.67 	125.36 
A,RT,T,Y_LT65,A-R_V-Y,ES23	157.53 	143.77 	141.62 	148.12 	136.76 	143.89 	135.79 	140.52 	154.59 	147.65 
A,RT,T,Y_LT65,A-R_V-Y,ES24	152.54 	155.42 	157.7 	151.41 	146.27 	148.16 	142.11 	136.18 	150.05 	148.7 
A,RT,T,Y_LT65,A-R_V-Y,ES3	141.76 	135.97 	132.77 	134.67 	125.76 	124.5 	121.76 	119.42 	142.61 	123.09 
A,RT,T,Y_LT65,A-R_V-Y,ES30	141.76 	135.97 	132.77 	134.67 	125.76 	124.5 	121.76 	119.42 	142.61 	123.09 
A,RT,T,Y_LT65,A-R_V-Y,ES4	159.87 	155.24 	150.32 	148.45 	146.8 	145.26 	143.09 	139.78 	157.06 	146.83 
A,RT,T,Y_LT65,A-R_V-Y,ES41	156.85 	152.74 	149.7 	144.91 	143.83 	142.89 	142.11 	136.17 	150.14 	142.56 
A,RT,T,Y_LT65,A-R_V-Y,ES42	150.31 	147.94 	144.1 	147.54 	142.24 	142.54 	140.02 	135.37 	162.27 	140.89 
A,RT,T,Y_LT65,A-R_V-Y,ES43	185.18 	174.58 	164.16 	158.67 	161.64 	155.95 	151.73 	156.2 	163.79 	167.31 
A,RT,T,Y_LT65,A-R_V-Y,ES5	163.22 	156.8 	154.47 	154.05 	150.59 	150.1 	149.89 	143.65 	155.16 	151.15 
A,RT,T,Y_LT65,A-R_V-Y,ES51	159.22 	153.75 	149.81 	149.11 	144.42 	143.5 	146.13 	139.24 	154.66 	144.58 
A,RT,T,Y_LT65,A-R_V-Y,ES52	168.33 	162.73 	161.84 	162.54 	160.68 	159.17 	156.99 	151.68 	160.58 	163.42 
A,RT,T,Y_LT65,A-R_V-Y,ES53	166.97 	150.18 	152.3 	148.46 	146.27 	153.05 	143.33 	136.64 	135.39 	139.41 
A,RT,T,Y_LT65,A-R_V-Y,ES6	175.58 	171.31 	165.17 	166.7 	162.72 	162.31 	163.99 	159.24 	168.23 	171.23 
A,RT,T,Y_LT65,A-R_V-Y,ES61	178.49 	172.85 	166.51 	169.11 	163.73 	163.72 	165.77 	159.91 	169.65 	173.34 
A,RT,T,Y_LT65,A-R_V-Y,ES62	157.39 	159.82 	153.65 	148.69 	153.71 	149.74 	148.65 	149.89 	154.72 	154.51 
A,RT,T,Y_LT65,A-R_V-Y,ES63	165.59 	203.11 	207.38 	197.02 	180.23 	217.24 	197.05 	198.06 	211.2 	224.76 
A,RT,T,Y_LT65,A-R_V-Y,ES64	190.43 	168.19 	176.13 	182.41 	187.25 	164.8 	200.96 	205.04 	213.79 	184 
A,RT,T,Y_LT65,A-R_V-Y,ES7	183.01 	176.1 	174.18 	174.62 	170.98 	164.93 	170.6 	161.63 	160.77 	165.74 
A,RT,T,Y_LT65,A-R_V-Y,ES70	183.01 	176.1 	174.18 	174.62 	170.98 	164.93 	170.6 	161.63 	160.77 	165.74 
A,RT,T,Y_LT65,A-R_V-Y,EU27_2020	225.48 	219.54 	212.69 	213.47 	208.41 	204.68 	203.99 	197.85 	207.76 	218.4 
A,RT,T,Y_LT65,A-R_V-Y,EU28	220.72 	215.38 	209.01 	210.05 	205.93 	202.28 	: 	: 	: 	: 
A,RT,T,Y_LT65,A-R_V-Y,FI	207.48 	200.6 	191.73 	181.81 	183.15 	179.04 	176.83 	168.1 	174.64 	171.19 
A,RT,T,Y_LT65,A-R_V-Y,FI1	206.75 	199.86 	190.87 	180.81 	182.24 	178.01 	175.92 	167.04 	174.34 	170.54 
A,RT,T,Y_LT65,A-R_V-Y,FI19	200.58 	191.82 	192.54 	179.59 	181.44 	172.43 	174.8 	161.28 	167.6 	161.85 
A,RT,T,Y_LT65,A-R_V-Y,FI1B	192.74 	177.48 	176.87 	169.29 	163.8 	165.74 	156.19 	152.64 	166.28 	161.4 
A,RT,T,Y_LT65,A-R_V-Y,FI1C	217.48 	215.25 	194.57 	187.62 	188.33 	186.4 	182 	176.73 	179.06 	177.09 
A,RT,T,Y_LT65,A-R_V-Y,FI1D	220.97 	222.22 	204.96 	190.69 	201.16 	193.57 	197.13 	184.92 	189.81 	186.99 
A,RT,T,Y_LT65,A-R_V-Y,FI2	210.62 	112.47 	142.04 	145.48 	169.59 	150.19 	140.73 	113.38 	131.05 	122.63 
A,RT,T,Y_LT65,A-R_V-Y,FI20	210.62 	112.47 	142.04 	145.48 	169.59 	150.19 	140.73 	113.38 	131.05 	122.63 
A,RT,T,Y_LT65,A-R_V-Y,FR	206.87 	201.38 	195.12 	196.67 	193.45 	190.42 	188.97 	184.94 	187.74 	188.69 
A,RT,T,Y_LT65,A-R_V-Y,FR1	178.83 	173.67 	166.56 	168.89 	161.74 	160.45 	156.43 	151.83 	168.77 	160.53 
A,RT,T,Y_LT65,A-R_V-Y,FR10	178.83 	173.67 	166.56 	168.89 	161.74 	160.45 	156.43 	151.83 	168.77 	160.53 
A,RT,T,Y_LT65,A-R_V-Y,FRB	208.61 	202.01 	193.91 	200.82 	197.98 	198.5 	199 	194.1 	192.33 	196.1 
A,RT,T,Y_LT65,A-R_V-Y,FRB0	208.61 	202.01 	193.91 	200.82 	197.98 	198.5 	199 	194.1 	192.33 	196.1 
A,RT,T,Y_LT65,A-R_V-Y,FRC	213.73 	206.92 	204.08 	204.9 	204.57 	201.32 	201.83 	194.06 	195.96 	192.88 
A,RT,T,Y_LT65,A-R_V-Y,FRC1	216.43 	215.67 	211.46 	209.82 	209.08 	210.5 	205.16 	200.55 	202.23 	194.27 
A,RT,T,Y_LT65,A-R_V-Y,FRC2	209.41 	194.59 	193.22 	197.43 	197.87 	188.22 	197.09 	184.83 	186.95 	190.66 
A,RT,T,Y_LT65,A-R_V-Y,FRD	235.94 	226.49 	227.95 	224.23 	220.7 	219.75 	217.88 	209.73 	217.93 	221.33 
A,RT,T,Y_LT65,A-R_V-Y,FRD1	232.62 	217.88 	219.99 	216.19 	212.63 	210.43 	209.2 	206.96 	209.2 	222.05 
A,RT,T,Y_LT65,A-R_V-Y,FRD2	238.98 	233.73 	234.65 	230.83 	227.2 	227.17 	225.06 	212.19 	225.33 	220.69 
A,RT,T,Y_LT65,A-R_V-Y,FRE	268.64 	259.09 	249.56 	250.06 	246.34 	241.64 	237.19 	229.88 	236.16 	232.44 
A,RT,T,Y_LT65,A-R_V-Y,FRE1	279 	271.39 	257.98 	257.55 	253.89 	247.15 	246.28 	234.65 	238.35 	237.04 
A,RT,T,Y_LT65,A-R_V-Y,FRE2	248.05 	234.6 	233.01 	235.38 	231.35 	230.92 	219.17 	220.45 	232.16 	223.44 
A,RT,T,Y_LT65,A-R_V-Y,FRF	209.4 	207.82 	200.8 	200.84 	199.16 	195.16 	197.07 	191.82 	196.85 	195.67 
A,RT,T,Y_LT65,A-R_V-Y,FRF1	178.88 	179.31 	174.67 	175.78 	170.06 	166.85 	171.4 	161.82 	171.51 	167.71 
A,RT,T,Y_LT65,A-R_V-Y,FRF2	236.28 	239.66 	220.62 	229.46 	225.56 	223.83 	227.86 	220.71 	224.8 	221.41 
A,RT,T,Y_LT65,A-R_V-Y,FRF3	218.2 	212.29 	210.7 	204.97 	207.83 	202.31 	201.07 	200.61 	202.37 	204.89 
A,RT,T,Y_LT65,A-R_V-Y,FRG	202.62 	197.47 	188.49 	191.52 	190.47 	186.13 	186.1 	183.62 	180.33 	179.37 
A,RT,T,Y_LT65,A-R_V-Y,FRG0	202.62 	197.47 	188.49 	191.52 	190.47 	186.13 	186.1 	183.62 	180.33 	179.37 
A,RT,T,Y_LT65,A-R_V-Y,FRH	228.19 	226.06 	211.81 	213.37 	215.94 	205.16 	208.28 	200.81 	201.38 	199.18 
A,RT,T,Y_LT65,A-R_V-Y,FRH0	228.19 	226.06 	211.81 	213.37 	215.94 	205.16 	208.28 	200.81 	201.38 	199.18 
A,RT,T,Y_LT65,A-R_V-Y,FRI	206.98 	201.13 	192.27 	195.36 	192.39 	191.81 	187.57 	187.7 	181.13 	184.05 
A,RT,T,Y_LT65,A-R_V-Y,FRI1	202.04 	189.87 	189.84 	189.17 	182.52 	186.72 	177.03 	178.38 	170.94 	172.7 
A,RT,T,Y_LT65,A-R_V-Y,FRI2	211.84 	208.05 	194.09 	206.95 	194.92 	186.9 	201.65 	198.37 	193.93 	202.47 
A,RT,T,Y_LT65,A-R_V-Y,FRI3	213.94 	219.27 	196.1 	202.63 	210.67 	203.52 	202.37 	202.23 	196.33 	199.29 
A,RT,T,Y_LT65,A-R_V-Y,FRJ	197.46 	191.16 	189.81 	189.77 	184.62 	183.49 	185.9 	177.13 	175.67 	180.46 
A,RT,T,Y_LT65,A-R_V-Y,FRJ1	212.66 	205.8 	203.23 	203.82 	199.57 	196.21 	201.62 	189.2 	187.77 	198.07 
A,RT,T,Y_LT65,A-R_V-Y,FRJ2	183.49 	177.8 	177.41 	176.92 	170.9 	171.84 	171.43 	166 	164.57 	164.31 
A,RT,T,Y_LT65,A-R_V-Y,FRK	182.25 	176.87 	171.61 	171.67 	167.99 	166.28 	162.77 	164.35 	162.11 	160.86 
A,RT,T,Y_LT65,A-R_V-Y,FRK1	215.42 	210.87 	201.99 	195.77 	202.18 	195.99 	199.87 	196.11 	192.82 	197.23 
A,RT,T,Y_LT65,A-R_V-Y,FRK2	174.37 	168.97 	164.68 	166.13 	160.3 	159.51 	154.62 	157.44 	155.43 	153.17 
A,RT,T,Y_LT65,A-R_V-Y,FRL	194.55 	190.49 	181.54 	188.8 	183.31 	183.04 	178.95 	176.47 	171.84 	183.97 
A,RT,T,Y_LT65,A-R_V-Y,FRL0	194.55 	190.49 	181.54 	188.8 	183.31 	183.04 	178.95 	176.47 	171.84 	183.97 
A,RT,T,Y_LT65,A-R_V-Y,FRM	189.67 	200.03 	177.38 	176.79 	179.18 	160.89 	163.13 	174.55 	157.83 	168.79 
A,RT,T,Y_LT65,A-R_V-Y,FRM0	189.67 	200.03 	177.38 	176.79 	179.18 	160.89 	163.13 	174.55 	157.83 	168.79 
A,RT,T,Y_LT65,A-R_V-Y,FRY	: 	200.53 	219.32 	213.29 	223.91 	214.27 	225.84 	227.5 	238.73 	274.32 
A,RT,T,Y_LT65,A-R_V-Y,FRY1	224.35 	222.85 	240.24 	207.08 	212.64 	209.53 	243.37 	236.55 	263.56 	319.19 
A,RT,T,Y_LT65,A-R_V-Y,FRY2	183.41 	194.77 	190.56 	188.9 	211.54 	199.35 	196.88 	197.84 	216.44 	296.85 
