,Unnamed: 0,coicop,country,year,month,value
5081,4683893,Education,Slovakia,2019,1,0.9
5082,4684124,Restaurants and hotels,Albania,2019,1,2.9
5083,4684125,Restaurants and hotels,Austria,2019,1,2.5
5084,4684126,Restaurants and hotels,Belgium,2019,1,1.1
5085,4684127,Restaurants and hotels,Bulgaria,2019,1,4.8
5086,4684128,Restaurants and hotels,Switzerland,2019,1,0.7
5087,4684129,Restaurants and hotels,Cyprus,2019,1,1.8
5088,4684131,Restaurants and hotels,Germany,2019,1,2.3
5089,4684132,Restaurants and hotels,Denmark,2019,1,0.9
5090,4684136,Restaurants and hotels,Estonia,2019,1,4.3
5091,4684138,Restaurants and hotels,Greece,2019,1,0.5
5092,4684139,Restaurants and hotels,Spain,2019,1,1.8
5093,4684143,Restaurants and hotels,Finland,2019,1,2.5
5094,4684144,Restaurants and hotels,France,2019,1,1.9
5095,4684145,Restaurants and hotels,Croatia,2019,1,2.7
5096,4684146,Restaurants and hotels,Hungary,2019,1,5.7
5097,4684147,Restaurants and hotels,Ireland,2019,1,3.7
5098,4684148,Restaurants and hotels,Iceland,2019,1,-1.1
5099,4684149,Restaurants and hotels,Italy,2019,1,1.1
5100,4684150,Restaurants and hotels,Lithuania,2019,1,5.6
5101,4684151,Restaurants and hotels,Luxembourg,2019,1,3.0
5102,4684152,Restaurants and hotels,Latvia,2019,1,2.7
5103,4684153,Restaurants and hotels,Montenegro,2019,1,0.4
5104,4684154,Restaurants and hotels,North Macedonia,2019,1,3.8
5105,4684155,Restaurants and hotels,Malta,2019,1,1.6
5106,4684156,Restaurants and hotels,Netherlands,2019,1,2.6
5107,4684157,Restaurants and hotels,Norway,2019,1,3.2
5108,4684158,Restaurants and hotels,Poland,2019,1,3.1
5109,4684159,Restaurants and hotels,Portugal,2019,1,2.4
5110,4684160,Restaurants and hotels,Romania,2019,1,2.8
5111,4684161,Restaurants and hotels,Serbia,2019,1,1.3
5112,4684162,Restaurants and hotels,Sweden,2019,1,1.5
5113,4684163,Restaurants and hotels,Slovenia,2019,1,3.3
5114,4684164,Restaurants and hotels,Slovakia,2019,1,3.5
5115,4684381,Accommodation services,Albania,2019,1,5.9
5116,4684382,Accommodation services,Austria,2019,1,0.9
5117,4684383,Accommodation services,Belgium,2019,1,-7.5
5118,4684384,Accommodation services,Bulgaria,2019,1,6.0
5119,4684385,Accommodation services,Switzerland,2019,1,0.9
5120,4684386,Accommodation services,Cyprus,2019,1,-0.7
5121,4684388,Accommodation services,Germany,2019,1,2.3
5122,4684389,Accommodation services,Denmark,2019,1,-3.2
5123,4684393,Accommodation services,Estonia,2019,1,0.4
5124,4684395,Accommodation services,Greece,2019,1,-0.2
5125,4684396,Accommodation services,Spain,2019,1,2.1
5126,4684400,Accommodation services,Finland,2019,1,10.1
5127,4684401,Accommodation services,France,2019,1,2.9
5128,4684402,Accommodation services,Croatia,2019,1,1.8
5129,4684403,Accommodation services,Hungary,2019,1,6.8
5130,4684404,Accommodation services,Ireland,2019,1,2.0
5131,4684405,Accommodation services,Iceland,2019,1,-6.0
5132,4684406,Accommodation services,Italy,2019,1,-0.1
5133,4684407,Accommodation services,Lithuania,2019,1,2.6
5134,4684408,Accommodation services,Luxembourg,2019,1,2.8
5135,4684409,Accommodation services,Latvia,2019,1,-2.7
5136,4684410,Accommodation services,Montenegro,2019,1,-1.4
5137,4684411,Accommodation services,North Macedonia,2019,1,8.4
5138,4684412,Accommodation services,Malta,2019,1,1.2
5139,4684413,Accommodation services,Netherlands,2019,1,-0.4
5140,4684414,Accommodation services,Norway,2019,1,2.3
5141,4684415,Accommodation services,Poland,2019,1,1.1
5142,4684416,Accommodation services,Portugal,2019,1,4.3
5143,4684417,Accommodation services,Romania,2019,1,2.6
5144,4684418,Accommodation services,Serbia,2019,1,-0.6
5145,4684419,Accommodation services,Sweden,2019,1,-1.9
5146,4684420,Accommodation services,Slovenia,2019,1,2.9
5147,4684421,Accommodation services,Slovakia,2019,1,2.4
5148,4688048,All-items HICP,Albania,2019,2,2.3
5149,4688049,All-items HICP,Austria,2019,2,1.4
5150,4688050,All-items HICP,Belgium,2019,2,2.0
5151,4688051,All-items HICP,Bulgaria,2019,2,2.4
5152,4688052,All-items HICP,Switzerland,2019,2,0.7
5153,4688053,All-items HICP,Cyprus,2019,2,0.8
5154,4688055,All-items HICP,Germany,2019,2,1.7
5155,4688056,All-items HICP,Denmark,2019,2,1.1
5156,4688060,All-items HICP,Estonia,2019,2,1.9
5157,4688062,All-items HICP,Greece,2019,2,0.8
5158,4688063,All-items HICP,Spain,2019,2,1.1
5159,4688067,All-items HICP,Finland,2019,2,1.3
5160,4688068,All-items HICP,France,2019,2,1.6
5161,4688069,All-items HICP,Croatia,2019,2,0.8
5162,4688070,All-items HICP,Hungary,2019,2,3.2
5163,4688071,All-items HICP,Ireland,2019,2,0.7
5164,4688072,All-items HICP,Iceland,2019,2,1.1
5165,4688073,All-items HICP,Italy,2019,2,1.1
5166,4688074,All-items HICP,Lithuania,2019,2,2.0
5167,4688075,All-items HICP,Luxembourg,2019,2,2.1
5168,4688076,All-items HICP,Latvia,2019,2,2.8
5169,4688077,All-items HICP,Montenegro,2019,2,0.4
5170,4688078,All-items HICP,North Macedonia,2019,2,1.8
5171,4688079,All-items HICP,Malta,2019,2,1.3
5172,4688080,All-items HICP,Netherlands,2019,2,2.6
5173,4688081,All-items HICP,Norway,2019,2,3.4
5174,4688082,All-items HICP,Poland,2019,2,1.3
5175,4688083,All-items HICP,Portugal,2019,2,0.9
5176,4688084,All-items HICP,Romania,2019,2,4.0
5177,4688085,All-items HICP,Serbia,2019,2,2.3
5178,4688086,All-items HICP,Sweden,2019,2,1.9
5179,4688087,All-items HICP,Slovenia,2019,2,1.3
5180,4688088,All-items HICP,Slovakia,2019,2,2.3
5181,4688093,Food and non-alcoholic beverages,Albania,2019,2,5.0
5182,4688094,Food and non-alcoholic beverages,Austria,2019,2,1.1
5183,4688095,Food and non-alcoholic beverages,Belgium,2019,2,0.7
5184,4688096,Food and non-alcoholic beverages,Bulgaria,2019,2,4.5
5185,4688097,Food and non-alcoholic beverages,Switzerland,2019,2,1.7
5186,4688098,Food and non-alcoholic beverages,Cyprus,2019,2,5.0
5187,4688100,Food and non-alcoholic beverages,Germany,2019,2,1.2
5188,4688101,Food and non-alcoholic beverages,Denmark,2019,2,1.1
5189,4688105,Food and non-alcoholic beverages,Estonia,2019,2,1.8
5190,4688107,Food and non-alcoholic beverages,Greece,2019,2,1.8
5191,4688108,Food and non-alcoholic beverages,Spain,2019,2,1.4
5192,4688112,Food and non-alcoholic beverages,Finland,2019,2,2.0
5193,4688113,Food and non-alcoholic beverages,France,2019,2,3.1
5194,4688114,Food and non-alcoholic beverages,Croatia,2019,2,-0.6
5195,4688115,Food and non-alcoholic beverages,Hungary,2019,2,4.9
5196,4688116,Food and non-alcoholic beverages,Ireland,2019,2,-0.7
5197,4688117,Food and non-alcoholic beverages,Iceland,2019,2,4.3
5198,4688118,Food and non-alcoholic beverages,Italy,2019,2,1.7
5199,4688119,Food and non-alcoholic beverages,Lithuania,2019,2,1.4
5200,4688120,Food and non-alcoholic beverages,Luxembourg,2019,2,2.2
5201,4688121,Food and non-alcoholic beverages,Latvia,2019,2,1.0
5202,4688122,Food and non-alcoholic beverages,Montenegro,2019,2,3.7
5203,4688123,Food and non-alcoholic beverages,North Macedonia,2019,2,3.7
5204,4688124,Food and non-alcoholic beverages,Malta,2019,2,3.8
5205,4688125,Food and non-alcoholic beverages,Netherlands,2019,2,2.9
5206,4688126,Food and non-alcoholic beverages,Norway,2019,2,2.0
5207,4688127,Food and non-alcoholic beverages,Poland,2019,2,2.1
5208,4688128,Food and non-alcoholic beverages,Portugal,2019,2,1.3
5209,4688129,Food and non-alcoholic beverages,Romania,2019,2,5.8
5210,4688130,Food and non-alcoholic beverages,Serbia,2019,2,3.9
5211,4688131,Food and non-alcoholic beverages,Sweden,2019,2,2.9
5212,4688132,Food and non-alcoholic beverages,Slovenia,2019,2,0.8
5213,4688133,Food and non-alcoholic beverages,Slovakia,2019,2,2.5
5214,4691135,"Alcoholic beverages, tobacco and narcotics",Albania,2019,2,1.2
5215,4691136,"Alcoholic beverages, tobacco and narcotics",Austria,2019,2,1.9
5216,4691137,"Alcoholic beverages, tobacco and narcotics",Belgium,2019,2,4.1
5217,4691138,"Alcoholic beverages, tobacco and narcotics",Bulgaria,2019,2,2.0
5218,4691139,"Alcoholic beverages, tobacco and narcotics",Switzerland,2019,2,0.7
5219,4691140,"Alcoholic beverages, tobacco and narcotics",Cyprus,2019,2,0.5
5220,4691142,"Alcoholic beverages, tobacco and narcotics",Germany,2019,2,2.6
5221,4691143,"Alcoholic beverages, tobacco and narcotics",Denmark,2019,2,1.6
5222,4691147,"Alcoholic beverages, tobacco and narcotics",Estonia,2019,2,3.0
5223,4691149,"Alcoholic beverages, tobacco and narcotics",Greece,2019,2,1.6
5224,4691150,"Alcoholic beverages, tobacco and narcotics",Spain,2019,2,1.2
5225,4691154,"Alcoholic beverages, tobacco and narcotics",Finland,2019,2,3.2
5226,4691155,"Alcoholic beverages, tobacco and narcotics",France,2019,2,8.4
5227,4691156,"Alcoholic beverages, tobacco and narcotics",Croatia,2019,2,3.4
5228,4691157,"Alcoholic beverages, tobacco and narcotics",Hungary,2019,2,7.2
5229,4691158,"Alcoholic beverages, tobacco and narcotics",Ireland,2019,2,2.7
5230,4691159,"Alcoholic beverages, tobacco and narcotics",Iceland,2019,2,2.6
5231,4691160,"Alcoholic beverages, tobacco and narcotics",Italy,2019,2,3.5
5232,4691161,"Alcoholic beverages, tobacco and narcotics",Lithuania,2019,2,2.8
5233,4691162,"Alcoholic beverages, tobacco and narcotics",Luxembourg,2019,2,2.2
5234,4691163,"Alcoholic beverages, tobacco and narcotics",Latvia,2019,2,8.4
5235,4691164,"Alcoholic beverages, tobacco and narcotics",Montenegro,2019,2,-6.0
5236,4691165,"Alcoholic beverages, tobacco and narcotics",North Macedonia,2019,2,4.2
5237,4691166,"Alcoholic beverages, tobacco and narcotics",Malta,2019,2,0.8
5238,4691167,"Alcoholic beverages, tobacco and narcotics",Netherlands,2019,2,3.2
5239,4691168,"Alcoholic beverages, tobacco and narcotics",Norway,2019,2,3.2
5240,4691169,"Alcoholic beverages, tobacco and narcotics",Poland,2019,2,1.2
5241,4691170,"Alcoholic beverages, tobacco and narcotics",Portugal,2019,2,2.5
5242,4691171,"Alcoholic beverages, tobacco and narcotics",Romania,2019,2,6.1
5243,4691172,"Alcoholic beverages, tobacco and narcotics",Serbia,2019,2,5.3
5244,4691173,"Alcoholic beverages, tobacco and narcotics",Sweden,2019,2,2.1
5245,4691174,"Alcoholic beverages, tobacco and narcotics",Slovenia,2019,2,0.3
5246,4691175,"Alcoholic beverages, tobacco and narcotics",Slovakia,2019,2,2.4
5247,4691180,Alcoholic beverages,Albania,2019,2,0.8
5248,4691181,Alcoholic beverages,Austria,2019,2,1.1
5249,4691182,Alcoholic beverages,Belgium,2019,2,1.2
5250,4691183,Alcoholic beverages,Bulgaria,2019,2,1.4
5251,4691184,Alcoholic beverages,Switzerland,2019,2,0.4
5252,4691185,Alcoholic beverages,Cyprus,2019,2,-0.6
5253,4691187,Alcoholic beverages,Germany,2019,2,2.2
5254,4691188,Alcoholic beverages,Denmark,2019,2,2.1
5255,4691192,Alcoholic beverages,Estonia,2019,2,1.5
5256,4691194,Alcoholic beverages,Greece,2019,2,0.4
5257,4691195,Alcoholic beverages,Spain,2019,2,3.0
5258,4691199,Alcoholic beverages,Finland,2019,2,1.1
5259,4691200,Alcoholic beverages,France,2019,2,2.7
5260,4691201,Alcoholic beverages,Croatia,2019,2,0.1
5261,4691202,Alcoholic beverages,Hungary,2019,2,3.8
5262,4691203,Alcoholic beverages,Ireland,2019,2,-0.2
5263,4691204,Alcoholic beverages,Iceland,2019,2,2.9
5264,4691205,Alcoholic beverages,Italy,2019,2,1.5
5265,4691206,Alcoholic beverages,Lithuania,2019,2,0.9
5266,4691207,Alcoholic beverages,Luxembourg,2019,2,1.7
5267,4691208,Alcoholic beverages,Latvia,2019,2,7.3
5268,4691209,Alcoholic beverages,Montenegro,2019,2,0.7
5269,4691210,Alcoholic beverages,North Macedonia,2019,2,0.9
5270,4691211,Alcoholic beverages,Malta,2019,2,1.8
5271,4691212,Alcoholic beverages,Netherlands,2019,2,0.8
5272,4691213,Alcoholic beverages,Norway,2019,2,2.7
5273,4691214,Alcoholic beverages,Poland,2019,2,1.9
5274,4691215,Alcoholic beverages,Portugal,2019,2,3.0
5275,4691216,Alcoholic beverages,Romania,2019,2,2.1
5276,4691217,Alcoholic beverages,Serbia,2019,2,0.4
5277,4691218,Alcoholic beverages,Sweden,2019,2,2.1
5278,4691219,Alcoholic beverages,Slovenia,2019,2,1.0
5279,4691220,Alcoholic beverages,Slovakia,2019,2,2.2
5280,4695798,Health,Albania,2019,2,-0.4
5281,4695799,Health,Austria,2019,2,1.7
5282,4695800,Health,Belgium,2019,2,1.0
5283,4695801,Health,Bulgaria,2019,2,0.4
5284,4695802,Health,Switzerland,2019,2,-0.1
5285,4695803,Health,Cyprus,2019,2,0.1
5286,4695805,Health,Germany,2019,2,1.4
5287,4695806,Health,Denmark,2019,2,1.1
5288,4695810,Health,Estonia,2019,2,2.3
5289,4695812,Health,Greece,2019,2,0.6
5290,4695813,Health,Spain,2019,2,0.9
5291,4695817,Health,Finland,2019,2,1.3
5292,4695818,Health,France,2019,2,-0.3
5293,4695819,Health,Croatia,2019,2,0.0
5294,4695820,Health,Hungary,2019,2,3.5
5295,4695821,Health,Ireland,2019,2,0.5
5296,4695822,Health,Iceland,2019,2,2.5
5297,4695823,Health,Italy,2019,2,0.8
5298,4695824,Health,Lithuania,2019,2,4.7
5299,4695825,Health,Luxembourg,2019,2,1.2
5300,4695826,Health,Latvia,2019,2,2.1
5301,4695827,Health,Montenegro,2019,2,-0.4
5302,4695828,Health,North Macedonia,2019,2,4.1
5303,4695829,Health,Malta,2019,2,0.5
5304,4695830,Health,Netherlands,2019,2,2.4
5305,4695831,Health,Norway,2019,2,1.5
5306,4695832,Health,Poland,2019,2,2.8
5307,4695833,Health,Portugal,2019,2,0.8
5308,4695834,Health,Romania,2019,2,2.0
5309,4695835,Health,Serbia,2019,2,2.5
5310,4695836,Health,Sweden,2019,2,1.5
5311,4695837,Health,Slovenia,2019,2,2.3
5312,4695838,Health,Slovakia,2019,2,2.0
5313,4695843,"Medical products, appliances and equipment",Albania,2019,2,-0.3
5314,4695844,"Medical products, appliances and equipment",Austria,2019,2,2.6
5315,4695845,"Medical products, appliances and equipment",Belgium,2019,2,-0.1
5316,4695846,"Medical products, appliances and equipment",Bulgaria,2019,2,0.4
5317,4695847,"Medical products, appliances and equipment",Switzerland,2019,2,-3.3
5318,4695848,"Medical products, appliances and equipment",Cyprus,2019,2,-1.6
5319,4695850,"Medical products, appliances and equipment",Germany,2019,2,1.4
5320,4695851,"Medical products, appliances and equipment",Denmark,2019,2,1.0
5321,4695855,"Medical products, appliances and equipment",Estonia,2019,2,1.2
5322,4695857,"Medical products, appliances and equipment",Greece,2019,2,1.6
5323,4695858,"Medical products, appliances and equipment",Spain,2019,2,0.9
5324,4695862,"Medical products, appliances and equipment",Finland,2019,2,-0.8
5325,4695863,"Medical products, appliances and equipment",France,2019,2,-2.1
5326,4695864,"Medical products, appliances and equipment",Croatia,2019,2,-0.8
5327,4695865,"Medical products, appliances and equipment",Hungary,2019,2,1.7
5328,4695866,"Medical products, appliances and equipment",Ireland,2019,2,-1.3
5329,4695867,"Medical products, appliances and equipment",Iceland,2019,2,2.2
5330,4695868,"Medical products, appliances and equipment",Italy,2019,2,1.2
5331,4695869,"Medical products, appliances and equipment",Lithuania,2019,2,3.6
5332,4695870,"Medical products, appliances and equipment",Luxembourg,2019,2,-0.2
5333,4695871,"Medical products, appliances and equipment",Latvia,2019,2,0.9
5334,4695872,"Medical products, appliances and equipment",Montenegro,2019,2,0.1
