ISO2,ISO3,country,year,month,day,cases
BE,BEL,Belgium,2024,2,7,4858504
BE,BEL,Belgium,2024,2,8,4858504
BE,BEL,Belgium,2024,2,9,4858504
BE,BEL,Belgium,2024,2,10,4858504
BE,BEL,Belgium,2024,2,11,4858504
BE,BEL,Belgium,2024,2,12,4859226
BE,BEL,Belgium,2024,2,13,4859226
BE,BEL,Belgium,2024,2,14,4859226
BE,BEL,Belgium,2024,2,15,4859226
BE,BEL,Belgium,2024,2,16,4859226
BE,BEL,Belgium,2024,2,17,4859226
BE,BEL,Belgium,2024,2,18,4859226
BE,BEL,Belgium,2024,2,19,4859765
BE,BEL,Belgium,2024,2,20,4859765
BE,BEL,Belgium,2024,2,21,4859765
BE,BEL,Belgium,2024,2,22,4859765
BE,BEL,Belgium,2024,2,23,4859765
BE,BEL,Belgium,2024,2,24,4859765
BE,BEL,Belgium,2024,2,25,4859765
BE,BEL,Belgium,2024,2,26,4860134
BE,BEL,Belgium,2024,2,27,4860134
BE,BEL,Belgium,2024,2,28,4860134
BE,BEL,Belgium,2024,2,29,4860134
BE,BEL,Belgium,2024,3,1,4860134
BE,BEL,Belgium,2024,3,2,4860134
BE,BEL,Belgium,2024,3,3,4860134
BE,BEL,Belgium,2024,3,4,4860426
BE,BEL,Belgium,2024,3,5,4860426
BE,BEL,Belgium,2024,3,6,4860426
BE,BEL,Belgium,2024,3,7,4860426
BE,BEL,Belgium,2024,3,8,4860426
BE,BEL,Belgium,2024,3,9,4860426
BE,BEL,Belgium,2024,3,10,4860426
BE,BEL,Belgium,2024,3,11,4860704
BE,BEL,Belgium,2024,3,12,4860704
BE,BEL,Belgium,2024,3,13,4860704
BE,BEL,Belgium,2024,3,14,4860704
BE,BEL,Belgium,2024,3,15,4860704
BE,BEL,Belgium,2024,3,16,4860704
BE,BEL,Belgium,2024,3,17,4860704
BE,BEL,Belgium,2024,3,18,4860913
BE,BEL,Belgium,2024,3,19,4860913
BE,BEL,Belgium,2024,3,20,4860913
BE,BEL,Belgium,2024,3,21,4860913
BE,BEL,Belgium,2024,3,22,4860913
BE,BEL,Belgium,2024,3,23,4860913
BE,BEL,Belgium,2024,3,24,4860913
BE,BEL,Belgium,2024,3,25,4861105
BE,BEL,Belgium,2024,3,26,4861105
BE,BEL,Belgium,2024,3,27,4861105
BE,BEL,Belgium,2024,3,28,4861105
BE,BEL,Belgium,2024,3,29,4861105
BE,BEL,Belgium,2024,3,30,4861105
BE,BEL,Belgium,2024,3,31,4861105
BE,BEL,Belgium,2024,4,1,4861263
BE,BEL,Belgium,2024,4,2,4861263
BE,BEL,Belgium,2024,4,3,4861263
BE,BEL,Belgium,2024,4,4,4861263
BE,BEL,Belgium,2024,4,5,4861263
BE,BEL,Belgium,2024,4,6,4861263
BE,BEL,Belgium,2024,4,7,4861263
BE,BEL,Belgium,2024,4,8,4861369
BE,BEL,Belgium,2024,4,9,4861369
BE,BEL,Belgium,2024,4,10,4861369
BE,BEL,Belgium,2024,4,11,4861369
BE,BEL,Belgium,2024,4,12,4861369
BE,BEL,Belgium,2024,4,13,4861369
BE,BEL,Belgium,2024,4,14,4861369
BE,BEL,Belgium,2024,4,15,4861500
BE,BEL,Belgium,2024,4,16,4861500
BE,BEL,Belgium,2024,4,17,4861500
BE,BEL,Belgium,2024,4,18,4861500
BE,BEL,Belgium,2024,4,19,4861500
BE,BEL,Belgium,2024,4,20,4861500
BE,BEL,Belgium,2024,4,21,4861500
BE,BEL,Belgium,2024,4,22,4861659
BE,BEL,Belgium,2024,4,23,4861659
BE,BEL,Belgium,2024,4,24,4861659
BE,BEL,Belgium,2024,4,25,4861659
BE,BEL,Belgium,2024,4,26,4861659
BE,BEL,Belgium,2024,4,27,4861659
BE,BEL,Belgium,2024,4,28,4861659
BE,BEL,Belgium,2024,4,29,4861821
BE,BEL,Belgium,2024,4,30,4861821
BE,BEL,Belgium,2024,5,1,4861821
BE,BEL,Belgium,2024,5,2,4861821
BE,BEL,Belgium,2024,5,3,4861821
BE,BEL,Belgium,2024,5,4,4861821
BE,BEL,Belgium,2024,5,5,4861821
BE,BEL,Belgium,2024,5,6,4861968
BE,BEL,Belgium,2024,5,7,4861968
BE,BEL,Belgium,2024,5,8,4861968
BE,BEL,Belgium,2024,5,9,4861968
BE,BEL,Belgium,2024,5,10,4861968
BE,BEL,Belgium,2024,5,11,4861968
BE,BEL,Belgium,2024,5,12,4861968
BE,BEL,Belgium,2024,5,13,4862182
BE,BEL,Belgium,2024,5,14,4862182
BE,BEL,Belgium,2024,5,15,4862182
BE,BEL,Belgium,2024,5,16,4862182
