country,year,month,day,vaccines
Germany,2021,2,14,2788620.0
Germany,2021,2,15,2858820.0
Germany,2021,2,16,2937185.0
Germany,2021,2,17,3032659.0
Germany,2021,2,18,3124572.0
Germany,2021,2,19,3227769.0
Germany,2021,2,20,3304006.0
Germany,2021,2,21,3361771.0
Germany,2021,2,22,3460131.0
Germany,2021,2,23,3570202.0
Germany,2021,2,24,3687949.0
Germany,2021,2,25,3818971.0
Germany,2021,2,26,3965647.0
Germany,2021,2,27,4074235.0
Germany,2021,2,28,4153745.0
Germany,2021,3,1,4303321.0
Germany,2021,3,2,4471410.0
Germany,2021,3,3,4649325.0
Germany,2021,3,4,4832027.0
Germany,2021,3,5,5040725.0
Germany,2021,3,6,5195084.0
Germany,2021,3,7,5309580.0
Germany,2021,3,8,5496433.0
Germany,2021,3,9,5694867.0
Germany,2021,3,10,5917191.0
Germany,2021,3,11,6141298.0
Germany,2021,3,12,6399036.0
Germany,2021,3,13,6590466.0
Germany,2021,3,14,6725435.0
Germany,2021,3,15,6915850.0
Germany,2021,3,16,7027119.0
Germany,2021,3,17,7152069.0
Germany,2021,3,18,7270602.0
Germany,2021,3,19,7432237.0
Germany,2021,3,20,7600312.0
Germany,2021,3,21,7727019.0
Germany,2021,3,22,7920383.0
Germany,2021,3,23,8135374.0
Germany,2021,3,24,8385559.0
Germany,2021,3,25,8637208.0
Germany,2021,3,26,8922997.0
Germany,2021,3,27,9143041.0
Germany,2021,3,28,9286582.0
Germany,2021,3,29,9503385.0
Germany,2021,3,30,9737197.0
Germany,2021,3,31,9969934.0
Germany,2021,4,1,10211605.0
Germany,2021,4,2,10370129.0
Germany,2021,4,3,10538014.0
Germany,2021,4,4,10681005.0
Germany,2021,4,5,10859191.0
Germany,2021,4,6,11157049.0
Germany,2021,4,7,11786513.0
Germany,2021,4,8,12417890.0
Germany,2021,4,9,12950627.0
Germany,2021,4,10,13254837.0
Germany,2021,4,11,13465609.0
Germany,2021,4,12,13801033.0
Germany,2021,4,13,14330973.0
Germany,2021,4,14,15055478.0
Germany,2021,4,15,15667226.0
Germany,2021,4,16,16175345.0
Germany,2021,4,17,16477926.0
Germany,2021,4,18,16706088.0
Germany,2021,4,19,17042552.0
Germany,2021,4,20,17568268.0
Germany,2021,4,21,18243544.0
Germany,2021,4,22,18815174.0
Germany,2021,4,23,19287220.0
Germany,2021,4,24,19590706.0
Germany,2021,4,25,19821812.0
Germany,2021,4,26,20183732.0
Germany,2021,4,27,20948568.0
Germany,2021,4,28,21978256.0
Germany,2021,4,29,22787608.0
Germany,2021,4,30,23417028.0
Germany,2021,5,1,23667910.0
Germany,2021,5,2,23861728.0
Germany,2021,5,3,24200040.0
Germany,2021,5,4,24934348.0
Germany,2021,5,5,25906794.0
Germany,2021,5,6,26684836.0
Germany,2021,5,7,27309224.0
Germany,2021,5,8,27570576.0
Germany,2021,5,9,27750284.0
Germany,2021,5,10,28161976.0
Germany,2021,5,11,29030064.0
Germany,2021,5,12,30126164.0
Germany,2021,5,13,30385656.0
Germany,2021,5,14,30904486.0
Germany,2021,5,15,31138870.0
Germany,2021,5,16,31297546.0
Germany,2021,5,17,31650436.0
Germany,2021,5,18,32209320.0
Germany,2021,5,19,32831378.0
Germany,2021,5,20,33314874.0
Germany,2021,5,21,33733980.0
Germany,2021,5,22,33919880.0
Germany,2021,5,23,34042720.0
Germany,2021,5,24,34184756.0
Germany,2021,5,25,34496708.0
Germany,2021,5,26,35092100.0
Germany,2021,5,27,35588936.0
Germany,2021,5,28,36028012.0
Germany,2021,5,29,36209936.0
Germany,2021,5,30,36312596.0
Germany,2021,5,31,36562116.0
Germany,2021,6,1,37062544.0
Germany,2021,6,2,37728520.0
Germany,2021,6,3,38014264.0
Germany,2021,6,4,38377980.0
Germany,2021,6,5,38508410.0
Germany,2021,6,6,38571730.0
Germany,2021,6,7,38816720.0
Germany,2021,6,8,39258870.0
Germany,2021,6,9,39836670.0
Germany,2021,6,10,40348904.0
Germany,2021,6,11,40809050.0
Germany,2021,6,12,40976000.0
Germany,2021,6,13,41043652.0
Germany,2021,6,14,41307544.0
Germany,2021,6,15,41752760.0
Germany,2021,6,16,42319520.0
Germany,2021,6,17,42800080.0
Germany,2021,6,18,43210790.0
Germany,2021,6,19,43358788.0
Germany,2021,6,20,43431784.0
Germany,2021,6,21,43670172.0
Germany,2021,6,22,44107740.0
Germany,2021,6,23,44670210.0
Germany,2021,6,24,45219660.0
Germany,2021,6,25,45634790.0
Germany,2021,6,26,45789536.0
Germany,2021,6,27,45877930.0
Germany,2021,6,28,46138270.0
Germany,2021,6,29,46581708.0
Germany,2021,6,30,47103250.0
Germany,2021,7,1,47569180.0
Germany,2021,7,2,47960348.0
Germany,2021,7,3,48126090.0
Germany,2021,7,4,48220404.0
Germany,2021,7,5,48427110.0
Germany,2021,7,6,48736324.0
Germany,2021,7,7,49097304.0
Germany,2021,7,8,49387690.0
Germany,2021,7,9,49612692.0
Germany,2021,7,10,49718080.0
Germany,2021,7,11,49785644.0
Germany,2021,7,12,49947580.0
Germany,2021,7,13,50157624.0
Germany,2021,7,14,50398324.0
Germany,2021,7,15,50599496.0
Germany,2021,7,16,50770508.0
Germany,2021,7,17,50860300.0
Germany,2021,7,18,50928932.0
Germany,2021,7,19,51032204.0
Germany,2021,7,20,51181936.0
Germany,2021,7,21,51361424.0
Germany,2021,7,22,51505870.0
Germany,2021,7,23,51629216.0
Germany,2021,7,24,51692536.0
Germany,2021,7,25,51729410.0
Germany,2021,7,26,51811530.0
Germany,2021,7,27,51929852.0
Germany,2021,7,28,52073824.0
Germany,2021,7,29,52196544.0
Germany,2021,7,30,52304012.0
Germany,2021,7,31,52363570.0
Germany,2021,8,1,52398416.0
Germany,2021,8,2,52468904.0
Germany,2021,8,3,52565590.0
Germany,2021,8,4,52685476.0
Germany,2021,8,5,52790364.0
Germany,2021,8,6,52885530.0
Germany,2021,8,7,52939172.0
Germany,2021,8,8,52965856.0
Germany,2021,8,9,53028064.0
Germany,2021,8,10,53121590.0
Germany,2021,8,11,53250756.0
Germany,2021,8,12,53377460.0
Germany,2021,8,13,53490190.0
Germany,2021,8,14,53558116.0
Germany,2021,8,15,53595544.0
Germany,2021,8,16,53680980.0
Germany,2021,8,17,53805510.0
Germany,2021,8,18,53953600.0
Germany,2021,8,19,54092340.0
Germany,2021,8,20,54216012.0
Germany,2021,8,21,54288780.0
Germany,2021,8,22,54327880.0
Germany,2021,8,23,54419516.0
Germany,2021,8,24,54551450.0
Germany,2021,8,25,54702980.0
Germany,2021,8,26,54843740.0
Germany,2021,8,27,54964636.0
Germany,2021,8,28,55035676.0
Germany,2021,8,29,55071708.0
Germany,2021,8,30,55157612.0
Germany,2021,8,31,55284710.0
Germany,2021,9,1,55420870.0
Germany,2021,9,2,55544024.0
Germany,2021,9,3,55641764.0
Germany,2021,9,4,55689660.0
Germany,2021,9,5,55716108.0
Germany,2021,9,6,55780836.0
Germany,2021,9,7,55883412.0
Germany,2021,9,8,55997310.0
Germany,2021,9,9,56109150.0
Germany,2021,9,10,56194416.0
Germany,2021,9,11,56237708.0
Germany,2021,9,12,56260490.0
Germany,2021,9,13,56322310.0
Germany,2021,9,14,56426544.0
Germany,2021,9,15,56540340.0
Germany,2021,9,16,56654390.0
Germany,2021,9,17,56742996.0
Germany,2021,9,18,56784416.0
Germany,2021,9,19,56806144.0
Germany,2021,9,20,56858824.0
Germany,2021,9,21,56948424.0
Germany,2021,9,22,57044504.0
Germany,2021,9,23,57143850.0
Germany,2021,9,24,57217496.0
Germany,2021,9,25,57249924.0
Germany,2021,9,26,57266810.0
Germany,2021,9,27,57313984.0
Germany,2021,9,28,57395970.0
Germany,2021,9,29,57478424.0
Germany,2021,9,30,57553644.0
Germany,2021,10,1,57597610.0
Germany,2021,10,2,57609804.0
Germany,2021,10,3,57613056.0
Germany,2021,10,4,57644790.0
Germany,2021,10,5,57709636.0
Germany,2021,10,6,57775320.0
Germany,2021,10,7,57846590.0
Germany,2021,10,8,57895068.0
Germany,2021,10,9,57910324.0
Germany,2021,10,10,57915396.0
Germany,2021,10,11,57946320.0
Germany,2021,10,12,58004880.0
Germany,2021,10,13,58066640.0
Germany,2021,10,14,58130130.0
Germany,2021,10,15,58173200.0
Germany,2021,10,16,58188316.0
Germany,2021,10,17,58192760.0
Germany,2021,10,18,58220790.0
Germany,2021,10,19,58274150.0
Germany,2021,10,20,58328532.0
Germany,2021,10,21,58384276.0
Germany,2021,10,22,58422932.0
Germany,2021,10,23,58436876.0
Germany,2021,10,24,58440910.0
Germany,2021,10,25,58466636.0
Germany,2021,10,26,58518772.0
Germany,2021,10,27,58573220.0
Germany,2021,10,28,58628870.0
Germany,2021,10,29,58668736.0
Germany,2021,10,30,58683290.0
Germany,2021,10,31,58687280.0
Germany,2021,11,1,58699340.0
Germany,2021,11,2,58742664.0
Germany,2021,11,3,58796710.0
Germany,2021,11,4,58855140.0
Germany,2021,11,5,58898376.0
Germany,2021,11,6,58917370.0
Germany,2021,11,7,58923372.0
Germany,2021,11,8,58954570.0
Germany,2021,11,9,59016136.0
Germany,2021,11,10,59081930.0
Germany,2021,11,11,59152016.0
Germany,2021,11,12,59206790.0
Germany,2021,11,13,59232904.0
Germany,2021,11,14,59240870.0
Germany,2021,11,15,59280796.0
Germany,2021,11,16,59353400.0
Germany,2021,11,17,59428640.0
Germany,2021,11,18,59511324.0
Germany,2021,11,19,59584090.0
Germany,2021,11,20,59633030.0
Germany,2021,11,21,59647588.0
Germany,2021,11,22,59715950.0
Germany,2021,11,23,59841770.0
Germany,2021,11,24,59986096.0
Germany,2021,11,25,60131660.0
Germany,2021,11,26,60248708.0
Germany,2021,11,27,60358960.0
Germany,2021,11,28,60385604.0
Germany,2021,11,29,60469176.0
Germany,2021,11,30,60592070.0
Germany,2021,12,1,60717936.0
Germany,2021,12,2,60835150.0
Germany,2021,12,3,60933000.0
Germany,2021,12,4,61020584.0
Germany,2021,12,5,61041950.0
Germany,2021,12,6,61110176.0
Germany,2021,12,7,61204780.0
Germany,2021,12,8,61306290.0
Germany,2021,12,9,61400316.0
Germany,2021,12,10,61479136.0
Germany,2021,12,11,61552332.0
Germany,2021,12,12,61570176.0
Germany,2021,12,13,61624490.0
Germany,2021,12,14,61712344.0
Germany,2021,12,15,61816964.0
Germany,2021,12,16,61921696.0
Germany,2021,12,17,62027480.0
Germany,2021,12,18,62135176.0
Germany,2021,12,19,62177340.0
Germany,2021,12,20,62252652.0
Germany,2021,12,21,62352440.0
Germany,2021,12,22,62453500.0
Germany,2021,12,23,62513010.0
Germany,2021,12,24,62517016.0
Germany,2021,12,25,62518664.0
Germany,2021,12,26,62523970.0
Germany,2021,12,27,62574764.0
Germany,2021,12,28,62639456.0
Germany,2021,12,29,62704404.0
Germany,2021,12,30,62751200.0
Germany,2021,12,31,62755976.0
Germany,2022,1,1,62758190.0
Germany,2022,1,2,62774612.0
Germany,2022,1,3,62814204.0
Germany,2022,1,4,62871736.0
Germany,2022,1,5,62932160.0
Germany,2022,1,6,62983730.0
Germany,2022,1,7,63040540.0
Germany,2022,1,8,63086260.0
Germany,2022,1,9,63104972.0
Germany,2022,1,10,63142350.0
Germany,2022,1,11,63196740.0
Germany,2022,1,12,63256572.0
Germany,2022,1,13,63314904.0
Germany,2022,1,14,63377460.0
Germany,2022,1,15,63436212.0
Germany,2022,1,16,63455132.0
Germany,2022,1,17,63494716.0
Germany,2022,1,18,63545416.0
Germany,2022,1,19,63604010.0
Germany,2022,1,20,63661840.0
Germany,2022,1,21,63715290.0
Germany,2022,1,22,63753640.0
Germany,2022,1,23,63766920.0
Germany,2022,1,24,63798012.0
Germany,2022,1,25,63839570.0
Germany,2022,1,26,63881080.0
Germany,2022,1,27,63922910.0
Germany,2022,1,28,63961480.0
Germany,2022,1,29,63988004.0
Germany,2022,1,30,63996924.0
Germany,2022,1,31,64018480.0
Germany,2022,2,1,64044050.0
Germany,2022,2,2,64074692.0
Germany,2022,2,3,64103430.0
Germany,2022,2,4,64129588.0
Germany,2022,2,5,64145964.0
Germany,2022,2,6,64151548.0
Germany,2022,2,7,64164388.0
Germany,2022,2,8,64185948.0
Germany,2022,2,9,64205932.0
Germany,2022,2,10,64224730.0
Germany,2022,2,11,64242250.0
Germany,2022,2,12,64252760.0
Germany,2022,2,13,64255788.0
Germany,2022,2,14,64265340.0
Germany,2022,2,15,64279760.0
Germany,2022,2,16,64292816.0
Germany,2022,2,17,64305656.0
Germany,2022,2,18,64321876.0
Germany,2022,2,19,64328590.0
Germany,2022,2,20,64330976.0
Germany,2022,2,21,64341264.0
Germany,2022,2,22,64352972.0
Germany,2022,2,23,64363750.0
Germany,2022,2,24,64375150.0
Germany,2022,2,25,64384676.0
Germany,2022,2,26,64389664.0
Germany,2022,2,27,64392024.0
Germany,2022,2,28,64400828.0
Germany,2022,3,1,64410948.0
Germany,2022,3,2,64421904.0
Germany,2022,3,3,64433284.0
Germany,2022,3,4,64444660.0
Germany,2022,3,5,64451076.0
Germany,2022,3,6,64455376.0
Germany,2022,3,7,64463376.0
Germany,2022,3,8,64472580.0
Germany,2022,3,9,64480784.0
Germany,2022,3,10,64489356.0
Germany,2022,3,11,64498864.0
Germany,2022,3,12,64503370.0
Germany,2022,3,13,64505016.0
Germany,2022,3,14,64509936.0
Germany,2022,3,15,64517212.0
Germany,2022,3,16,64523760.0
Germany,2022,3,17,64530184.0
Germany,2022,3,18,64536644.0
Germany,2022,3,19,64540108.0
Germany,2022,3,20,64541910.0
Germany,2022,3,21,64545930.0
Germany,2022,3,22,64552940.0
Germany,2022,3,23,64558790.0
Germany,2022,3,24,64564824.0
Germany,2022,3,25,64570172.0
Germany,2022,3,26,64573016.0
Germany,2022,3,27,64573944.0
Germany,2022,3,28,64577300.0
Germany,2022,3,29,64582910.0
Germany,2022,3,30,64588010.0
Germany,2022,3,31,64593840.0
Germany,2022,4,1,64597860.0
Germany,2022,4,2,64599900.0
Germany,2022,4,3,64600864.0
Germany,2022,4,4,64603136.0
Germany,2022,4,5,64607344.0
Germany,2022,4,6,64612988.0
Germany,2022,4,7,64616890.0
Germany,2022,4,8,64620520.0
Germany,2022,4,9,64622090.0
Germany,2022,4,10,64622640.0
Germany,2022,4,11,64624576.0
Germany,2022,4,12,64627124.0
Germany,2022,4,13,64631500.0
Germany,2022,4,14,64634230.0
Germany,2022,4,15,64634544.0
Germany,2022,4,16,64635030.0
Germany,2022,4,17,64635252.0
Germany,2022,4,18,64635424.0
Germany,2022,4,19,64639936.0
Germany,2022,4,20,64642050.0
Germany,2022,4,21,64644180.0
Germany,2022,4,22,64646604.0
Germany,2022,4,23,64647770.0
Germany,2022,4,24,64648144.0
Germany,2022,4,25,64650090.0
Germany,2022,4,26,64655090.0
Germany,2022,4,27,64657650.0
Germany,2022,4,28,64660200.0
Germany,2022,4,29,64667764.0
Germany,2022,4,30,64668936.0
Germany,2022,5,1,64669190.0
Germany,2022,5,2,64670572.0
Germany,2022,5,3,64673530.0
Germany,2022,5,4,64676096.0
Germany,2022,5,5,64679184.0
Germany,2022,5,6,64681150.0
Germany,2022,5,7,64681990.0
Germany,2022,5,8,64682200.0
Germany,2022,5,9,64683240.0
Germany,2022,5,10,64685610.0
Germany,2022,5,11,64687400.0
Germany,2022,5,12,64689296.0
Germany,2022,5,13,64690760.0
Germany,2022,5,14,64691416.0
Germany,2022,5,15,64691680.0
Germany,2022,5,16,64692650.0
Germany,2022,5,17,64694920.0
Germany,2022,5,18,64696276.0
Germany,2022,5,19,64697984.0
Germany,2022,5,20,64699376.0
Germany,2022,5,21,64700080.0
Germany,2022,5,22,64700250.0
Germany,2022,5,23,64701148.0
Germany,2022,5,24,64703520.0
Germany,2022,5,25,64705384.0
Germany,2022,5,26,64705564.0
Germany,2022,5,27,64706516.0
Germany,2022,5,28,64707164.0
Germany,2022,5,29,64707396.0
Germany,2022,5,30,64708280.0
Germany,2022,5,31,64709800.0
Germany,2022,6,1,64711110.0
Germany,2022,6,2,64712584.0
Germany,2022,6,3,64714120.0
Germany,2022,6,4,64714630.0
Germany,2022,6,5,64714690.0
Germany,2022,6,6,64714748.0
Germany,2022,6,7,64715910.0
Germany,2022,6,8,64717140.0
Germany,2022,6,9,64718676.0
Germany,2022,6,10,64720004.0
Germany,2022,6,11,64720750.0
Germany,2022,6,12,64720960.0
Germany,2022,6,13,64721812.0
Germany,2022,6,14,64723156.0
Germany,2022,6,15,64725064.0
Germany,2022,6,16,64726060.0
Germany,2022,6,17,64727170.0
Germany,2022,6,18,64727770.0
Germany,2022,6,19,64728108.0
Germany,2022,6,20,64729040.0
Germany,2022,6,21,64730370.0
Germany,2022,6,22,64731680.0
Germany,2022,6,23,64733190.0
Germany,2022,6,24,64734924.0
Germany,2022,6,25,64735644.0
Germany,2022,6,26,64735896.0
Germany,2022,6,27,64736720.0
Germany,2022,6,28,64739136.0
Germany,2022,6,29,64740570.0
Germany,2022,6,30,64742176.0
Germany,2022,7,1,64743504.0
Germany,2022,7,2,64744020.0
Germany,2022,7,3,64744124.0
Germany,2022,7,4,64744744.0
Germany,2022,7,5,64745904.0
Germany,2022,7,6,64747204.0
Germany,2022,7,7,64748760.0
Germany,2022,7,8,64750100.0
Germany,2022,7,9,64750704.0
Germany,2022,7,10,64750784.0
Germany,2022,7,11,64751770.0
Germany,2022,7,12,64753244.0
Germany,2022,7,13,64754428.0
Germany,2022,7,14,64755590.0
Germany,2022,7,15,64756996.0
Germany,2022,7,16,64757668.0
Germany,2022,7,17,64757824.0
Germany,2022,7,18,64758504.0
Germany,2022,7,19,64759524.0
Germany,2022,7,20,64760500.0
Germany,2022,7,21,64761756.0
Germany,2022,7,22,64763804.0
Germany,2022,7,23,64764356.0
Germany,2022,7,24,64764730.0
Germany,2022,7,25,64765304.0
Germany,2022,7,26,64766430.0
Germany,2022,7,27,64767492.0
Germany,2022,7,28,64768464.0
Germany,2022,7,29,64769796.0
Germany,2022,7,30,64770270.0
Germany,2022,7,31,64770396.0
Germany,2022,8,1,64771212.0
Germany,2022,8,2,64771990.0
Germany,2022,8,3,64772904.0
Germany,2022,8,4,64773784.0
Germany,2022,8,5,64774732.0
Germany,2022,8,6,64775190.0
Germany,2022,8,7,64775292.0
Germany,2022,8,8,64775824.0
Germany,2022,8,9,64776640.0
Germany,2022,8,10,64777504.0
Germany,2022,8,11,64778388.0
Germany,2022,8,12,64779270.0
Germany,2022,8,13,64779640.0
Germany,2022,8,14,64779756.0
Germany,2022,8,15,64780244.0
Germany,2022,8,16,64781068.0
Germany,2022,8,17,64782156.0
Germany,2022,8,18,64786024.0
Germany,2022,8,19,64786984.0
Germany,2022,8,20,64787284.0
Germany,2022,8,21,64787380.0
Germany,2022,8,22,64787950.0
Germany,2022,8,23,64788800.0
Germany,2022,8,24,64789724.0
Germany,2022,8,25,64790490.0
Germany,2022,8,26,64791304.0
Germany,2022,8,27,64791652.0
Germany,2022,8,28,64791750.0
Germany,2022,8,29,64792308.0
Germany,2022,8,30,64793090.0
Germany,2022,8,31,64794036.0
Germany,2022,9,1,64794820.0
Germany,2022,9,2,64795790.0
Germany,2022,9,3,64796160.0
Germany,2022,9,4,64796240.0
Germany,2022,9,5,64796860.0
Germany,2022,9,6,64797720.0
Germany,2022,9,7,64798500.0
Germany,2022,9,8,64799350.0
Germany,2022,9,9,64800236.0
Germany,2022,9,10,64800610.0
Germany,2022,9,11,64800716.0
Germany,2022,9,12,64801256.0
Germany,2022,9,13,64802100.0
Germany,2022,9,14,64802990.0
Germany,2022,9,15,64803864.0
Germany,2022,9,16,64804664.0
Germany,2022,9,17,64804976.0
Germany,2022,9,18,64805070.0
Germany,2022,9,19,64805664.0
Germany,2022,9,20,64806350.0
Germany,2022,9,21,64807188.0
Germany,2022,9,22,64808030.0
Germany,2022,9,23,64808744.0
Germany,2022,9,24,64809108.0
Germany,2022,9,25,64809260.0
Germany,2022,9,26,64809956.0
Germany,2022,9,27,64810816.0
Germany,2022,9,28,64811948.0
Germany,2022,9,29,64812936.0
Germany,2022,9,30,64813870.0
Germany,2022,10,1,64814240.0
Germany,2022,10,2,64814412.0
Germany,2022,10,3,64814696.0
Germany,2022,10,4,64815530.0
Germany,2022,10,5,64816656.0
Germany,2022,10,6,64817870.0
Germany,2022,10,7,64819184.0
Germany,2022,10,8,64819612.0
Germany,2022,10,9,64819876.0
Germany,2022,10,10,64820532.0
Germany,2022,10,11,64821480.0
Germany,2022,10,12,64822620.0
Germany,2022,10,13,64823772.0
Germany,2022,10,14,64825470.0
Germany,2022,10,15,64825964.0
Germany,2022,10,16,64826132.0
Germany,2022,10,17,64826716.0
Germany,2022,10,18,64827576.0
Germany,2022,10,19,64828764.0
Germany,2022,10,20,64829800.0
Germany,2022,10,21,64831070.0
Germany,2022,10,22,64831444.0
Germany,2022,10,23,64831500.0
Germany,2022,10,24,64832350.0
Germany,2022,10,25,64833196.0
Germany,2022,10,26,64834172.0
Germany,2022,10,27,64835120.0
Germany,2022,10,28,64836544.0
Germany,2022,10,29,64836916.0
Germany,2022,10,30,64836956.0
Germany,2022,10,31,64837304.0
Germany,2022,11,1,64837784.0
Germany,2022,11,2,64838620.0
Germany,2022,11,3,64839740.0
Germany,2022,11,4,64840644.0
Germany,2022,11,5,64840972.0
Germany,2022,11,6,64841084.0
Germany,2022,11,7,64841590.0
Germany,2022,11,8,64842876.0
Germany,2022,11,9,64843844.0
Germany,2022,11,10,64845052.0
Germany,2022,11,11,64845830.0
Germany,2022,11,12,64846076.0
Germany,2022,11,13,64846150.0
Germany,2022,11,14,64846684.0
Germany,2022,11,15,64847460.0
Germany,2022,11,16,64848360.0
Germany,2022,11,17,64849040.0
Germany,2022,11,18,64849816.0
Germany,2022,11,19,64850250.0
Germany,2022,11,20,64850296.0
Germany,2022,11,21,64850708.0
Germany,2022,11,22,64851330.0
Germany,2022,11,23,64852070.0
Germany,2022,11,24,64852800.0
Germany,2022,11,25,64853380.0
Germany,2022,11,26,64853720.0
Germany,2022,11,27,64853816.0
Germany,2022,11,28,64854164.0
Germany,2022,11,29,64854700.0
Germany,2022,11,30,64855290.0
Germany,2022,12,1,64855920.0
Germany,2022,12,2,64856584.0
Germany,2022,12,3,64856852.0
Germany,2022,12,4,64856870.0
Germany,2022,12,5,64857096.0
Germany,2022,12,6,64857504.0
Germany,2022,12,7,64857956.0
Germany,2022,12,8,64858490.0
Germany,2022,12,9,64859016.0
Germany,2022,12,10,64859170.0
Germany,2022,12,11,64859260.0
Germany,2022,12,12,64859604.0
Germany,2022,12,13,64860000.0
Germany,2022,12,14,64860496.0
Germany,2022,12,15,64861050.0
Germany,2022,12,16,64861384.0
Germany,2022,12,17,64861532.0
Germany,2022,12,18,64861560.0
Germany,2022,12,19,64861850.0
Germany,2022,12,20,64862108.0
Germany,2022,12,21,64862570.0
Germany,2022,12,22,64862970.0
Germany,2022,12,23,64863150.0
Germany,2022,12,24,64863196.0
Germany,2022,12,25,64863200.0
Germany,2022,12,26,64863224.0
Germany,2022,12,27,64863430.0
Germany,2022,12,28,64863668.0
Germany,2022,12,29,64863964.0
Germany,2022,12,30,64864228.0
Germany,2022,12,31,64864280.0
Germany,2023,1,1,64864284.0
Germany,2023,1,2,64864388.0
Germany,2023,1,3,64864480.0
Germany,2023,1,4,64864640.0
Germany,2023,1,5,64864900.0
Germany,2023,1,6,64865010.0
Germany,2023,1,7,64865190.0
Germany,2023,1,8,64865204.0
Germany,2023,1,9,64865332.0
Germany,2023,1,10,64865596.0
Germany,2023,1,11,64865870.0
Germany,2023,1,12,64866264.0
Germany,2023,1,13,64866644.0
Germany,2023,1,14,64866724.0
Germany,2023,1,15,64866750.0
Germany,2023,1,16,64866884.0
Germany,2023,1,17,64867200.0
Germany,2023,1,18,64867910.0
Germany,2023,1,19,64868240.0
Germany,2023,1,20,64868600.0
Germany,2023,1,21,64868656.0
Germany,2023,1,22,64868680.0
Germany,2023,1,23,64868776.0
Germany,2023,1,24,64869200.0
Germany,2023,1,25,64869424.0
Germany,2023,1,26,64869660.0
Germany,2023,1,27,64869852.0
Germany,2023,1,28,64869910.0
Germany,2023,1,29,64869920.0
Germany,2023,1,30,64870070.0
Germany,2023,1,31,64870310.0
Germany,2023,2,1,64870490.0
Germany,2023,2,2,64870700.0
Germany,2023,2,3,64870900.0
Germany,2023,2,4,64870960.0
Germany,2023,2,5,64870970.0
Germany,2023,2,6,64871024.0
Germany,2023,2,7,64871130.0
Germany,2023,2,8,64871270.0
Germany,2023,2,9,64871420.0
Germany,2023,2,10,64871510.0
Germany,2023,2,11,64871540.0
Germany,2023,2,12,64871544.0
Germany,2023,2,13,64871640.0
Germany,2023,2,14,64871800.0
Germany,2023,2,15,64871880.0
Germany,2023,2,16,64872028.0
Germany,2023,2,17,64872080.0
Germany,2023,2,18,64872100.0
Germany,2023,2,19,64872100.0
Germany,2023,2,20,64872224.0
Germany,2023,2,21,64872290.0
Germany,2023,2,22,64872370.0
Germany,2023,2,23,64872430.0
