ISO2,ISO3,year,month,day,cases,country
AL,ALB,2021,11,6,187363,Albania
AL,ALB,2021,11,7,187994,Albania
AL,ALB,2021,11,8,188557,Albania
AL,ALB,2021,11,9,189125,Albania
AL,ALB,2021,11,10,189355,Albania
AL,ALB,2021,11,11,190125,Albania
AL,ALB,2021,11,12,190815,Albania
AL,ALB,2021,11,13,191440,Albania
AL,ALB,2021,11,14,192013,Albania
AL,ALB,2021,11,15,192600,Albania
AL,ALB,2021,11,16,193075,Albania
AL,ALB,2021,11,17,193269,Albania
AL,ALB,2021,11,18,193856,Albania
AL,ALB,2021,11,19,194472,Albania
AL,ALB,2021,11,20,195021,Albania
AL,ALB,2021,11,21,195523,Albania
AL,ALB,2021,11,22,195988,Albania
AL,ALB,2021,11,23,196393,Albania
AL,ALB,2021,11,24,196611,Albania
AL,ALB,2021,11,25,197167,Albania
AL,ALB,2021,11,26,197776,Albania
AL,ALB,2021,11,27,198292,Albania
AL,ALB,2021,11,28,198732,Albania
AL,ALB,2021,11,29,199137,Albania
AL,ALB,2021,11,30,199555,Albania
AL,ALB,2021,12,1,199750,Albania
AL,ALB,2021,12,2,199945,Albania
AL,ALB,2021,12,3,200173,Albania
AL,ALB,2021,12,4,200639,Albania
AL,ALB,2021,12,5,201045,Albania
AL,ALB,2021,12,6,201402,Albania
AL,ALB,2021,12,7,201730,Albania
AL,ALB,2021,12,8,201902,Albania
AL,ALB,2021,12,9,202295,Albania
AL,ALB,2021,12,10,202641,Albania
AL,ALB,2021,12,11,202863,Albania
AL,ALB,2021,12,12,203215,Albania
AL,ALB,2021,12,13,203524,Albania
AL,ALB,2021,12,14,203787,Albania
AL,ALB,2021,12,15,203925,Albania
AL,ALB,2021,12,16,204301,Albania
AL,ALB,2021,12,17,204627,Albania
AL,ALB,2021,12,18,204928,Albania
AL,ALB,2021,12,19,205224,Albania
AL,ALB,2021,12,20,205549,Albania
AL,ALB,2021,12,21,205777,Albania
AL,ALB,2021,12,22,205897,Albania
AL,ALB,2021,12,23,206273,Albania
AL,ALB,2021,12,24,206616,Albania
AL,ALB,2021,12,25,206935,Albania
AL,ALB,2021,12,26,207221,Albania
AL,ALB,2021,12,27,207542,Albania
AL,ALB,2021,12,28,207709,Albania
AL,ALB,2021,12,29,207877,Albania
AL,ALB,2021,12,30,208352,Albania
AL,ALB,2021,12,31,208899,Albania
AL,ALB,2022,1,1,209516,Albania
AL,ALB,2022,1,2,210224,Albania
AL,ALB,2022,1,3,210706,Albania
AL,ALB,2022,1,4,210885,Albania
AL,ALB,2022,1,5,211220,Albania
AL,ALB,2022,1,6,212021,Albania
AL,ALB,2022,1,7,213257,Albania
AL,ALB,2022,1,8,214905,Albania
AL,ALB,2022,1,9,216686,Albania
AL,ALB,2022,1,10,218487,Albania
AL,ALB,2022,1,11,219694,Albania
AL,ALB,2022,1,12,220487,Albania
AL,ALB,2022,1,13,222664,Albania
AL,ALB,2022,1,14,224569,Albania
AL,ALB,2022,1,15,226598,Albania
AL,ALB,2022,1,16,228777,Albania
AL,ALB,2022,1,17,230940,Albania
AL,ALB,2022,1,18,232637,Albania
AL,ALB,2022,1,19,233654,Albania
AL,ALB,2022,1,20,236486,Albania
AL,ALB,2022,1,21,239129,Albania
AL,ALB,2022,1,22,241512,Albania
AL,ALB,2022,1,23,244182,Albania
AL,ALB,2022,1,24,246412,Albania
AL,ALB,2022,1,25,248070,Albania
AL,ALB,2022,1,26,248859,Albania
AL,ALB,2022,1,27,251015,Albania
AL,ALB,2022,1,28,252577,Albania
AL,ALB,2022,1,29,254126,Albania
AL,ALB,2022,1,30,255741,Albania
AL,ALB,2022,1,31,257082,Albania
AL,ALB,2022,2,1,258021,Albania
AL,ALB,2022,2,2,258543,Albania
AL,ALB,2022,2,3,260076,Albania
AL,ALB,2022,2,4,261240,Albania
AL,ALB,2022,2,5,262241,Albania
AL,ALB,2022,2,6,263172,Albania
AL,ALB,2022,2,7,263965,Albania
AL,ALB,2022,2,8,264624,Albania
AL,ALB,2022,2,9,264875,Albania
AL,ALB,2022,2,10,265716,Albania
AL,ALB,2022,2,11,266416,Albania
AL,ALB,2022,2,12,267020,Albania
AL,ALB,2022,2,13,267551,Albania
AL,ALB,2022,2,14,268008,Albania
AL,ALB,2022,2,15,268304,Albania
AL,ALB,2022,2,16,268491,Albania
AL,ALB,2022,2,17,268940,Albania
AL,ALB,2022,2,18,269301,Albania
AL,ALB,2022,2,19,269601,Albania
AL,ALB,2022,2,20,269904,Albania
AL,ALB,2022,2,21,270164,Albania
AL,ALB,2022,2,22,270370,Albania
AL,ALB,2022,2,23,270455,Albania
AL,ALB,2022,2,24,270734,Albania
AL,ALB,2022,2,25,270947,Albania
AL,ALB,2022,2,26,271141,Albania
AL,ALB,2022,2,27,271314,Albania
AL,ALB,2022,2,28,271425,Albania
AL,ALB,2022,3,1,271527,Albania
AL,ALB,2022,3,2,271563,Albania
AL,ALB,2022,3,3,271702,Albania
AL,ALB,2022,3,4,271825,Albania
AL,ALB,2022,3,5,271920,Albania
AL,ALB,2022,3,6,272030,Albania
AL,ALB,2022,3,7,272132,Albania
AL,ALB,2022,3,8,272210,Albania
AL,ALB,2022,3,9,272250,Albania
AL,ALB,2022,3,10,272337,Albania
AL,ALB,2022,3,11,272412,Albania
AL,ALB,2022,3,12,272479,Albania
AL,ALB,2022,3,13,272552,Albania
AL,ALB,2022,3,14,272621,Albania
AL,ALB,2022,3,15,272663,Albania
AL,ALB,2022,3,16,272689,Albania
AL,ALB,2022,3,17,272711,Albania
AL,ALB,2022,3,18,272804,Albania
AL,ALB,2022,3,19,272885,Albania
AL,ALB,2022,3,20,272961,Albania
AL,ALB,2022,3,21,273040,Albania
AL,ALB,2022,3,22,273088,Albania
AL,ALB,2022,3,23,273110,Albania
AL,ALB,2022,3,24,273146,Albania
AL,ALB,2022,3,25,273164,Albania
AL,ALB,2022,3,26,273257,Albania
AL,ALB,2022,3,27,273318,Albania
AL,ALB,2022,3,28,273387,Albania
AL,ALB,2022,3,29,273432,Albania
AL,ALB,2022,3,30,273459,Albania
AL,ALB,2022,3,31,273529,Albania
AL,ALB,2022,4,1,273608,Albania
AL,ALB,2022,4,2,273677,Albania
AL,ALB,2022,4,3,273759,Albania
AL,ALB,2022,4,4,273823,Albania
AL,ALB,2022,4,5,273870,Albania
AL,ALB,2022,4,6,273913,Albania
AL,ALB,2022,4,7,274000,Albania
AL,ALB,2022,4,8,274055,Albania
AL,ALB,2022,4,9,274055,Albania
AL,ALB,2022,4,10,274108,Albania
AL,ALB,2022,4,11,274136,Albania
AL,ALB,2022,4,12,274191,Albania
AL,ALB,2022,4,13,274219,Albania
AL,ALB,2022,4,14,274236,Albania
AL,ALB,2022,4,15,274272,Albania
AL,ALB,2022,4,16,274320,Albania
AL,ALB,2022,4,17,274376,Albania
AL,ALB,2022,4,18,274429,Albania
AL,ALB,2022,4,19,274462,Albania
AL,ALB,2022,4,20,274504,Albania
AL,ALB,2022,4,21,274520,Albania
AL,ALB,2022,4,22,274535,Albania
AL,ALB,2022,4,23,274606,Albania
AL,ALB,2022,4,24,274685,Albania
AL,ALB,2022,4,25,274737,Albania
AL,ALB,2022,4,26,274791,Albania
AL,ALB,2022,4,27,274828,Albania
AL,ALB,2022,4,28,274834,Albania
AL,ALB,2022,4,29,274862,Albania
AL,ALB,2022,4,30,274929,Albania
AL,ALB,2022,5,1,275002,Albania
AL,ALB,2022,5,2,275055,Albania
AL,ALB,2022,5,3,275107,Albania
AL,ALB,2022,5,4,275167,Albania
AL,ALB,2022,5,5,275177,Albania
AL,ALB,2022,5,6,275191,Albania
AL,ALB,2022,5,7,275211,Albania
AL,ALB,2022,5,8,275266,Albania
AL,ALB,2022,5,9,275310,Albania
AL,ALB,2022,5,10,275341,Albania
AL,ALB,2022,5,11,275366,Albania
AL,ALB,2022,5,12,275372,Albania
AL,ALB,2022,5,13,275416,Albania
AL,ALB,2022,5,14,275440,Albania
AL,ALB,2022,5,15,275485,Albania
AL,ALB,2022,5,16,275534,Albania
AL,ALB,2022,5,17,275574,Albania
AL,ALB,2022,5,18,275615,Albania
AL,ALB,2022,5,19,275621,Albania
AL,ALB,2022,5,20,275688,Albania
AL,ALB,2022,5,21,275732,Albania
AL,ALB,2022,5,22,275774,Albania
AL,ALB,2022,5,23,275802,Albania
AL,ALB,2022,5,24,275838,Albania
AL,ALB,2022,5,25,275864,Albania
AL,ALB,2022,5,26,275881,Albania
AL,ALB,2022,5,27,275939,Albania
AL,ALB,2022,5,28,275985,Albania
AL,ALB,2022,5,29,276012,Albania
AL,ALB,2022,5,30,276048,Albania
AL,ALB,2022,5,31,276081,Albania
AL,ALB,2022,6,1,276101,Albania
AL,ALB,2022,6,2,276121,Albania
AL,ALB,2022,6,3,276172,Albania
AL,ALB,2022,6,4,276221,Albania
AL,ALB,2022,6,5,276274,Albania
AL,ALB,2022,6,6,276310,Albania
AL,ALB,2022,6,7,276342,Albania
AL,ALB,2022,6,8,276401,Albania
AL,ALB,2022,6,9,276415,Albania
AL,ALB,2022,6,10,276468,Albania
AL,ALB,2022,6,11,276518,Albania
AL,ALB,2022,6,12,276583,Albania
AL,ALB,2022,6,13,276638,Albania
AL,ALB,2022,6,14,276690,Albania
AL,ALB,2022,6,15,276731,Albania
AL,ALB,2022,6,16,276738,Albania
AL,ALB,2022,6,17,276821,Albania
AL,ALB,2022,6,18,276913,Albania
AL,ALB,2022,6,19,277026,Albania
AL,ALB,2022,6,20,277141,Albania
AL,ALB,2022,6,21,277270,Albania
AL,ALB,2022,6,22,277409,Albania
AL,ALB,2022,6,23,277444,Albania
AL,ALB,2022,6,24,277663,Albania
AL,ALB,2022,6,25,277940,Albania
AL,ALB,2022,6,26,278211,Albania
AL,ALB,2022,6,27,278504,Albania
AL,ALB,2022,6,28,278793,Albania
AL,ALB,2022,6,29,279077,Albania
AL,ALB,2022,6,30,279167,Albania
AL,ALB,2022,7,1,279717,Albania
AL,ALB,2022,7,2,280298,Albania
AL,ALB,2022,7,3,280851,Albania
AL,ALB,2022,7,4,281470,Albania
AL,ALB,2022,7,5,282141,Albania
AL,ALB,2022,7,6,282690,Albania
AL,ALB,2022,7,7,282837,Albania
AL,ALB,2022,7,8,283811,Albania
AL,ALB,2022,7,9,284758,Albania
AL,ALB,2022,7,10,285731,Albania
AL,ALB,2022,7,11,286732,Albania
AL,ALB,2022,7,12,287694,Albania
AL,ALB,2022,7,13,287984,Albania
AL,ALB,2022,7,14,288176,Albania
AL,ALB,2022,7,15,289391,Albania
AL,ALB,2022,7,16,290954,Albania
AL,ALB,2022,7,17,292456,Albania
AL,ALB,2022,7,18,293917,Albania
AL,ALB,2022,7,19,295243,Albania
AL,ALB,2022,7,20,296305,Albania
AL,ALB,2022,7,21,296732,Albania
AL,ALB,2022,7,22,298578,Albania
AL,ALB,2022,7,23,300058,Albania
AL,ALB,2022,7,24,301394,Albania
AL,ALB,2022,7,25,302767,Albania
AL,ALB,2022,7,26,303925,Albania
AL,ALB,2022,7,27,304890,Albania
AL,ALB,2022,7,28,305123,Albania
AL,ALB,2022,7,29,306789,Albania
AL,ALB,2022,7,30,308050,Albania
AL,ALB,2022,7,31,309278,Albania
AL,ALB,2022,8,1,310362,Albania
AL,ALB,2022,8,2,311381,Albania
AL,ALB,2022,8,3,312097,Albania
AL,ALB,2022,8,4,312375,Albania
AL,ALB,2022,8,5,313582,Albania
AL,ALB,2022,8,6,314561,Albania
AL,ALB,2022,8,7,315337,Albania
AL,ALB,2022,8,8,316145,Albania
AL,ALB,2022,8,9,316976,Albania
AL,ALB,2022,8,10,317514,Albania
AL,ALB,2022,8,11,317681,Albania
AL,ALB,2022,8,12,318638,Albania
AL,ALB,2022,8,13,319444,Albania
AL,ALB,2022,8,14,320086,Albania
AL,ALB,2022,8,15,320781,Albania
AL,ALB,2022,8,16,321345,Albania
AL,ALB,2022,8,17,321804,Albania
AL,ALB,2022,8,18,321893,Albania
AL,ALB,2022,8,19,322605,Albania
AL,ALB,2022,8,20,323050,Albania
AL,ALB,2022,8,21,323597,Albania
AL,ALB,2022,8,22,324095,Albania
AL,ALB,2022,8,23,324590,Albania
AL,ALB,2022,8,24,324931,Albania
AL,ALB,2022,8,25,325035,Albania
AL,ALB,2022,8,26,325641,Albania
AL,ALB,2022,8,27,326086,Albania
AL,ALB,2022,8,28,326815,Albania
AL,ALB,2022,8,29,327153,Albania
AL,ALB,2022,8,30,327369,Albania
AL,ALB,2022,8,31,327425,Albania
AL,ALB,2022,9,1,327871,Albania
AL,ALB,2022,9,2,328206,Albania
AL,ALB,2022,9,3,328469,Albania
AL,ALB,2022,9,4,328716,Albania
AL,ALB,2022,9,5,328916,Albania
AL,ALB,2022,9,6,329047,Albania
AL,ALB,2022,9,7,329075,Albania
AL,ALB,2022,9,8,329137,Albania
AL,ALB,2022,9,9,329370,Albania
AL,ALB,2022,9,10,329541,Albania
AL,ALB,2022,9,11,329696,Albania
AL,ALB,2022,9,12,329802,Albania
AL,ALB,2022,9,13,329890,Albania
AL,ALB,2022,9,14,329907,Albania
AL,ALB,2022,9,15,330045,Albania
AL,ALB,2022,9,16,330149,Albania
AL,ALB,2022,9,17,330238,Albania
AL,ALB,2022,9,18,330313,Albania
AL,ALB,2022,9,19,330394,Albania
AL,ALB,2022,9,20,330437,Albania
AL,ALB,2022,9,21,330455,Albania
AL,ALB,2022,9,22,330569,Albania
AL,ALB,2022,9,23,330664,Albania
AL,ALB,2022,9,24,330715,Albania
AL,ALB,2022,9,25,330762,Albania
AL,ALB,2022,9,26,330807,Albania
AL,ALB,2022,9,27,330830,Albania
AL,ALB,2022,9,28,330841,Albania
AL,ALB,2022,9,29,330920,Albania
AL,ALB,2022,9,30,330983,Albania
AL,ALB,2022,10,1,331027,Albania
AL,ALB,2022,10,2,331075,Albania
AL,ALB,2022,10,3,331117,Albania
AL,ALB,2022,10,4,331139,Albania
AL,ALB,2022,10,5,331144,Albania
AL,ALB,2022,10,6,331191,Albania
AL,ALB,2022,10,7,331226,Albania
AL,ALB,2022,10,8,331264,Albania
AL,ALB,2022,10,9,331297,Albania
AL,ALB,2022,10,10,331326,Albania
AL,ALB,2022,10,11,331348,Albania
AL,ALB,2022,10,12,331357,Albania
AL,ALB,2022,10,13,331388,Albania
AL,ALB,2022,10,14,331409,Albania
AL,ALB,2022,10,15,331433,Albania
AL,ALB,2022,10,16,331452,Albania
AL,ALB,2022,10,17,331473,Albania
AL,ALB,2022,10,18,331492,Albania
AL,ALB,2022,10,19,331499,Albania
AL,ALB,2022,10,20,331527,Albania
AL,ALB,2022,10,21,331555,Albania
AL,ALB,2022,10,22,331573,Albania
AL,ALB,2022,10,23,331593,Albania
AL,ALB,2022,10,24,331608,Albania
AL,ALB,2022,10,25,331626,Albania
AL,ALB,2022,10,26,331630,Albania
AL,ALB,2022,10,27,331670,Albania
AL,ALB,2022,10,28,331701,Albania
AL,ALB,2022,10,29,331723,Albania
AL,ALB,2022,10,30,331745,Albania
AL,ALB,2022,10,31,331783,Albania
AL,ALB,2022,11,1,331800,Albania
AL,ALB,2022,11,2,331803,Albania
AL,ALB,2022,11,3,331820,Albania
AL,ALB,2022,11,4,331847,Albania
AL,ALB,2022,11,5,331869,Albania
AL,ALB,2022,11,6,331900,Albania
AL,ALB,2022,11,7,331919,Albania
AL,ALB,2022,11,8,331928,Albania
AL,ALB,2022,11,9,331931,Albania
AL,ALB,2022,11,10,331944,Albania
AL,ALB,2022,11,11,331961,Albania
AL,ALB,2022,11,12,331976,Albania
AL,ALB,2022,11,13,331998,Albania
AL,ALB,2022,11,14,332011,Albania
AL,ALB,2022,11,15,332029,Albania
AL,ALB,2022,11,16,332034,Albania
AL,ALB,2022,11,17,332070,Albania
AL,ALB,2022,11,18,332088,Albania
AL,ALB,2022,11,19,332106,Albania
AL,ALB,2022,11,20,332119,Albania
AL,ALB,2022,11,21,332132,Albania
AL,ALB,2022,11,22,332142,Albania
AL,ALB,2022,11,23,332143,Albania
AL,ALB,2022,11,24,332168,Albania
AL,ALB,2022,11,25,332179,Albania
AL,ALB,2022,11,26,332191,Albania
AL,ALB,2022,11,27,332202,Albania
AL,ALB,2022,11,28,332208,Albania
AL,ALB,2022,11,29,332216,Albania
AL,ALB,2022,11,30,332224,Albania
AL,ALB,2022,12,1,332229,Albania
AL,ALB,2022,12,2,332246,Albania
AL,ALB,2022,12,3,332267,Albania
AL,ALB,2022,12,4,332277,Albania
AL,ALB,2022,12,5,332294,Albania
AL,ALB,2022,12,6,332299,Albania
AL,ALB,2022,12,7,332341,Albania
AL,ALB,2022,12,8,332358,Albania
AL,ALB,2022,12,9,332376,Albania
AL,ALB,2022,12,10,332377,Albania
AL,ALB,2022,12,11,332407,Albania
AL,ALB,2022,12,12,332419,Albania
AL,ALB,2022,12,13,332421,Albania
AL,ALB,2022,12,14,332453,Albania
AL,ALB,2022,12,15,332477,Albania
AL,ALB,2022,12,16,332499,Albania
AL,ALB,2022,12,17,332521,Albania
AL,ALB,2022,12,18,332538,Albania
AL,ALB,2022,12,19,332553,Albania
AL,ALB,2022,12,20,332556,Albania
AL,ALB,2022,12,21,332589,Albania
AL,ALB,2022,12,22,332611,Albania
AL,ALB,2022,12,23,332629,Albania
AL,ALB,2022,12,24,332652,Albania
AL,ALB,2022,12,25,332670,Albania
AL,ALB,2022,12,26,332682,Albania
AL,ALB,2022,12,27,332684,Albania
AL,ALB,2022,12,28,332686,Albania
AL,ALB,2022,12,29,332711,Albania
AL,ALB,2022,12,30,332738,Albania
AL,ALB,2022,12,31,332768,Albania
AL,ALB,2023,1,1,332794,Albania
AL,ALB,2023,1,2,332799,Albania
AL,ALB,2023,1,3,332800,Albania
AL,ALB,2023,1,4,332803,Albania
AL,ALB,2023,1,5,332809,Albania
AL,ALB,2023,1,6,332841,Albania
AL,ALB,2023,1,7,332878,Albania
AL,ALB,2023,1,8,332907,Albania
AL,ALB,2023,1,9,332938,Albania
AL,ALB,2023,1,10,332939,Albania
AL,ALB,2023,1,11,332986,Albania
AL,ALB,2023,1,12,333018,Albania
AL,ALB,2023,1,13,333041,Albania
AL,ALB,2023,1,14,333053,Albania
AL,ALB,2023,1,15,333064,Albania
AL,ALB,2023,1,16,333072,Albania
AL,ALB,2023,1,17,333072,Albania
AL,ALB,2023,1,18,333099,Albania
AL,ALB,2023,1,19,333119,Albania
AL,ALB,2023,1,20,333140,Albania
AL,ALB,2023,1,21,333156,Albania
AL,ALB,2023,1,22,333169,Albania
AL,ALB,2023,1,23,333173,Albania
AL,ALB,2023,1,24,333173,Albania
AL,ALB,2023,1,25,333185,Albania
AL,ALB,2023,1,26,333196,Albania
AL,ALB,2023,1,27,333201,Albania
AL,ALB,2023,1,28,333210,Albania
AL,ALB,2023,1,29,333219,Albania
AL,ALB,2023,1,30,333223,Albania
AL,ALB,2023,1,31,333223,Albania
AL,ALB,2023,2,1,333233,Albania
AL,ALB,2023,2,2,333243,Albania
AL,ALB,2023,2,3,333253,Albania
AL,ALB,2023,2,4,333269,Albania
AL,ALB,2023,2,5,333270,Albania
AL,ALB,2023,2,6,333277,Albania
AL,ALB,2023,2,7,333277,Albania
AL,ALB,2023,2,8,333289,Albania
AL,ALB,2023,2,9,333300,Albania
AL,ALB,2023,2,10,333307,Albania
AL,ALB,2023,2,11,333312,Albania
AL,ALB,2023,2,12,333321,Albania
AL,ALB,2023,2,13,333333,Albania
AL,ALB,2023,2,14,333333,Albania
AL,ALB,2023,2,15,333342,Albania
AL,ALB,2023,2,16,333349,Albania
AL,ALB,2023,2,17,333358,Albania
AL,ALB,2023,2,18,333376,Albania
AL,ALB,2023,2,19,333390,Albania
AL,ALB,2023,2,20,333399,Albania
AL,ALB,2023,2,21,333400,Albania
AL,ALB,2023,2,22,333421,Albania
AL,ALB,2023,2,23,333446,Albania
AL,ALB,2023,2,24,333455,Albania
AL,ALB,2023,2,25,333466,Albania
AL,ALB,2023,2,26,333483,Albania
AL,ALB,2023,2,27,333488,Albania
AL,ALB,2023,2,28,333490,Albania
AL,ALB,2023,3,1,333501,Albania
AL,ALB,2023,3,2,333518,Albania
AL,ALB,2023,3,3,333532,Albania
AL,ALB,2023,3,4,333551,Albania
AL,ALB,2023,3,5,333571,Albania
AL,ALB,2023,3,6,333581,Albania
AL,ALB,2023,3,7,333581,Albania
AL,ALB,2023,3,8,333592,Albania
AL,ALB,2023,3,9,333608,Albania
AL,ALB,2023,3,10,333622,Albania
AL,ALB,2023,3,11,333639,Albania
AL,ALB,2023,3,12,333651,Albania
AL,ALB,2023,3,13,333662,Albania
AL,ALB,2023,3,14,333663,Albania
AL,ALB,2023,3,15,333689,Albania
AL,ALB,2023,3,16,333697,Albania
AL,ALB,2023,3,17,333708,Albania
AL,ALB,2023,3,18,333709,Albania
AL,ALB,2023,3,19,333716,Albania
AL,ALB,2023,3,20,333726,Albania
AL,ALB,2023,3,21,333726,Albania
AL,ALB,2023,3,22,333746,Albania
AL,ALB,2023,3,23,333763,Albania
AL,ALB,2023,3,24,333764,Albania
AL,ALB,2023,3,25,333777,Albania
AL,ALB,2023,3,26,333799,Albania
AL,ALB,2023,3,27,333808,Albania
AL,ALB,2023,3,28,333814,Albania
AL,ALB,2023,3,29,333828,Albania
AL,ALB,2023,3,30,333838,Albania
AL,ALB,2023,3,31,333855,Albania
AL,ALB,2023,4,1,333866,Albania
AL,ALB,2023,4,2,333883,Albania
AL,ALB,2023,4,3,333897,Albania
AL,ALB,2023,4,4,333899,Albania
AL,ALB,2023,4,5,333927,Albania
AL,ALB,2023,4,6,333949,Albania
AL,ALB,2023,4,7,333960,Albania
AL,ALB,2023,4,8,333975,Albania
AL,ALB,2023,4,9,333992,Albania
AL,ALB,2023,4,10,334002,Albania
AL,ALB,2023,4,11,334002,Albania
AL,ALB,2023,4,12,334007,Albania
AL,ALB,2023,4,13,334023,Albania
AL,ALB,2023,4,14,334041,Albania
AL,ALB,2023,4,15,334057,Albania
AL,ALB,2023,4,16,334070,Albania
AL,ALB,2023,4,17,334082,Albania
AL,ALB,2023,4,18,334082,Albania
AL,ALB,2023,4,19,334090,Albania
AL,ALB,2023,4,20,334090,Albania
AL,ALB,2023,4,21,334090,Albania
AL,ALB,2023,4,22,334090,Albania
AL,ALB,2023,4,23,334090,Albania
AL,ALB,2023,4,24,334090,Albania
AL,ALB,2023,4,25,334090,Albania
AL,ALB,2023,4,26,334090,Albania
AL,ALB,2023,4,27,334090,Albania
AL,ALB,2023,4,28,334090,Albania
AL,ALB,2023,4,29,334090,Albania
AL,ALB,2023,4,30,334090,Albania
AL,ALB,2023,5,1,334090,Albania
AL,ALB,2023,5,2,334090,Albania
AL,ALB,2023,5,3,334090,Albania
AL,ALB,2023,5,4,334090,Albania
AL,ALB,2023,5,5,334090,Albania
AL,ALB,2023,5,6,334090,Albania
AL,ALB,2023,5,7,334090,Albania
AL,ALB,2023,5,8,334090,Albania
AL,ALB,2023,5,9,334090,Albania
AL,ALB,2023,5,10,334090,Albania
AL,ALB,2023,5,11,334090,Albania
AL,ALB,2023,5,12,334090,Albania
AL,ALB,2023,5,13,334090,Albania
AL,ALB,2023,5,14,334090,Albania
AL,ALB,2023,5,15,334090,Albania
AL,ALB,2023,5,16,334090,Albania
AL,ALB,2023,5,17,334090,Albania
AL,ALB,2023,5,18,334090,Albania
AL,ALB,2023,5,19,334090,Albania
AL,ALB,2023,5,20,334090,Albania
AL,ALB,2023,5,21,334090,Albania
AL,ALB,2023,5,22,334090,Albania
AL,ALB,2023,5,23,334090,Albania
AL,ALB,2023,5,24,334090,Albania
AL,ALB,2023,5,25,334090,Albania
AL,ALB,2023,5,26,334090,Albania
AL,ALB,2023,5,27,334090,Albania
AL,ALB,2023,5,28,334090,Albania
AL,ALB,2023,5,29,334090,Albania
AL,ALB,2023,5,30,334090,Albania
AL,ALB,2023,5,31,334090,Albania
AL,ALB,2023,6,1,334090,Albania
AL,ALB,2023,6,2,334090,Albania
AL,ALB,2023,6,3,334090,Albania
AL,ALB,2023,6,4,334090,Albania
AL,ALB,2023,6,5,334090,Albania
AL,ALB,2023,6,6,334090,Albania
AL,ALB,2023,6,7,334090,Albania
AL,ALB,2023,6,8,334090,Albania
AL,ALB,2023,6,9,334090,Albania
AL,ALB,2023,6,10,334090,Albania
AL,ALB,2023,6,11,334090,Albania
AL,ALB,2023,6,12,334090,Albania
AL,ALB,2023,6,13,334090,Albania
AL,ALB,2023,6,14,334090,Albania
AL,ALB,2023,6,15,334090,Albania
AL,ALB,2023,6,16,334090,Albania
AL,ALB,2023,6,17,334090,Albania
AL,ALB,2023,6,18,334090,Albania
AL,ALB,2023,6,19,334090,Albania
AL,ALB,2023,6,20,334090,Albania
AL,ALB,2023,6,21,334090,Albania
AL,ALB,2023,6,22,334090,Albania
AL,ALB,2023,6,23,334090,Albania
AL,ALB,2023,6,24,334090,Albania
AL,ALB,2023,6,25,334090,Albania
AL,ALB,2023,6,26,334090,Albania
AL,ALB,2023,6,27,334090,Albania
AL,ALB,2023,6,28,334090,Albania
AL,ALB,2023,6,29,334090,Albania
AL,ALB,2023,6,30,334090,Albania
AL,ALB,2023,7,1,334090,Albania
AL,ALB,2023,7,2,334090,Albania
AL,ALB,2023,7,3,334090,Albania
AL,ALB,2023,7,4,334090,Albania
AL,ALB,2023,7,5,334090,Albania
AL,ALB,2023,7,6,334090,Albania
AL,ALB,2023,7,7,334090,Albania
AL,ALB,2023,7,8,334090,Albania
AL,ALB,2023,7,9,334090,Albania
AL,ALB,2023,7,10,334090,Albania
AL,ALB,2023,7,11,334090,Albania
AL,ALB,2023,7,12,334090,Albania
AL,ALB,2023,7,13,334090,Albania
AL,ALB,2023,7,14,334090,Albania
AL,ALB,2023,7,15,334090,Albania
AL,ALB,2023,7,16,334090,Albania
AL,ALB,2023,7,17,334090,Albania
AL,ALB,2023,7,18,334090,Albania
AL,ALB,2023,7,19,334090,Albania
AL,ALB,2023,7,20,334090,Albania
AL,ALB,2023,7,21,334090,Albania
AL,ALB,2023,7,22,334090,Albania
AL,ALB,2023,7,23,334090,Albania
AL,ALB,2023,7,24,334090,Albania
AL,ALB,2023,7,25,334090,Albania
AL,ALB,2023,7,26,334090,Albania
AL,ALB,2023,7,27,334090,Albania
AL,ALB,2023,7,28,334090,Albania
AL,ALB,2023,7,29,334090,Albania
AL,ALB,2023,7,30,334090,Albania
AL,ALB,2023,7,31,334090,Albania
AL,ALB,2023,8,1,334090,Albania
AL,ALB,2023,8,2,334090,Albania
AL,ALB,2023,8,3,334090,Albania
AL,ALB,2023,8,4,334090,Albania
AL,ALB,2023,8,5,334090,Albania
AL,ALB,2023,8,6,334090,Albania
AL,ALB,2023,8,7,334090,Albania
AL,ALB,2023,8,8,334090,Albania
AL,ALB,2023,8,9,334090,Albania
AL,ALB,2023,8,10,334090,Albania
AL,ALB,2023,8,11,334090,Albania
AL,ALB,2023,8,12,334090,Albania
AL,ALB,2023,8,13,334090,Albania
AL,ALB,2023,8,14,334090,Albania
AL,ALB,2023,8,15,334090,Albania
AL,ALB,2023,8,16,334090,Albania
AL,ALB,2023,8,17,334090,Albania
AL,ALB,2023,8,18,334090,Albania
AL,ALB,2023,8,19,334090,Albania
AL,ALB,2023,8,20,334090,Albania
AL,ALB,2023,8,21,334090,Albania
AL,ALB,2023,8,22,334090,Albania
AL,ALB,2023,8,23,334090,Albania
AL,ALB,2023,8,24,334090,Albania
AL,ALB,2023,8,25,334090,Albania
AL,ALB,2023,8,26,334090,Albania
AL,ALB,2023,8,27,334090,Albania
AL,ALB,2023,8,28,334090,Albania
AL,ALB,2023,8,29,334090,Albania
AL,ALB,2023,8,30,334090,Albania
AL,ALB,2023,8,31,334090,Albania
AL,ALB,2023,9,1,334090,Albania
